index,qid,question,origanswer,generatedanswer,generatedanswers
288,1bacd2a357f6a06d337ce0b45fb3c8bb,"Question: 
The place where the first international earth summit held, has what object in the upper right picture?
Answer Choices are: 
a. clock
b. statue
Specify their correct answer by choosing one of a or b: 
",b,b. statue,['b. statue']
289,1905e1d1f6a7062e50f27f240d02c957,"Question: 
Is the city featuring a statue of a man with both arms held out in a horizontal position that was the hometown of a Idolos Brazil finalist in season 3 the capital of Brazil?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
290,1e14157950db0ca3cbfa1d6a5d29ed4a,"Question: 
The location featuring a large ferris wheel that Love & FanFan world tour stopped at elected its first mayor of what ethnicity in 2016?
Answer Choices are: 
a. Roman
b. Muslim
Specify their correct answer by choosing one of a or b: 
",b,b. Muslim,['b. Muslim']
291,f55139d57bba93dcf9dfdd73058416da,"Question: 
In the location featuring a large ferris wheel that was part of the Love & FanFan world tour, what year was the clock tower built?
Answer Choices are: 
a. 1885
b. 1859
Specify their correct answer by choosing one of a or b: 
",b,b. 1859,['b. 1859']
292,82d76808f3a6474d617e77846481a8cd,"Question: 
In the television series with a poster featuring a city skyline that Fyvush Finkel acts in, who plays danny's wife?
Answer Choices are: 
a. Karen Lynn Gorney
b. Amy Lynn Carlson
Specify their correct answer by choosing one of a or b: 
",b,b. Amy Lynn Carlson,['b. Amy Lynn Carlson']
293,8b432a0d00b4d6568c350891d8d82788,"Question: 
In the television series that features a skyline of a city on its poster and Fyvush Finkel as an actor, who plays the district attorney?
Answer Choices are: 
a. Bobby Cannavale
b. District Attorney: Cannavale
Specify their correct answer by choosing one of a or b: 
",a,b. District Attorney: Cannavale,['b. District Attorney: Cannavale']
294,64635a37729741438000c632825f8538,"Question: 
In the television show Fyvush Finkel acts in that has a poster featuring a city skyline, who plays jimmy linda's brother?
Answer Choices are: 
a. Jason Bateman
b. Kevin Dillon
Specify their correct answer by choosing one of a or b: 
",b,b. Kevin Dillon,['b. Kevin Dillon']
295,82fc71a4078c7cfaff280e15a1350d73,"Question: 
Which video game title was Danielle Nicolet a voice actor for first:  The title with a cover featuring a badge with a shield shaped center or the newest grand theft auto for ps4?
Answer Choices are: 
a. GTA V
b. Saints Row: The Third
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
296,97cfa356afc3c4518f5196b34e6b86cf,"Question: 
The winner of the 1979 Daytona 500 in a cutlass is wearing what style of hat?
Answer Choices are: 
a. beanie
b. cowboy
Specify their correct answer by choosing one of a or b: 
",b,Cowboy,['Cowboy']
297,f938fa1165380d13978843c963fcada6,"Question: 
The driver who has led more laps at Martinsville than any other is shown wearing what kind of hat?
Answer Choices are: 
a. cowboy
b. top hat
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
298,224884625f6ae5d62b5eeb16b287eeac,"Question: 
The movie that Jim Carrey (sometimes misspelled as ""Jim Carry"") and Sasha Alexander both appeared in has how many people on its poster?
Answer Choices are: 
a. two
b. one
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
299,a25b45824359aa01a3cbd1f812a976ce,"Question: 
In the television series Garrett Clayton acts in with a device with sand and glass bulbs used to measure time on its cover, who plays will horton?
Answer Choices are: 
a. Chandler Massey
b. Derek Theler
Specify their correct answer by choosing one of a or b: 
",a,a. Chandler Massey,['a. Chandler Massey']
300,b2c5d33432736c6a42adb683a9ae2755,"Question: 
On the shows of Garrett Clayton with an hourglass on the cover, what date does Chandler Massey come back on the show as Will?
Answer Choices are: 
a. 7-May
b. 8-May
Specify their correct answer by choosing one of a or b: 
",b,b. 8-May,['b. 8-May']
301,36b6dfefeda29a76ffbd39c2f4b7fa26,"Question: 
In the television series that features a device made of sand and glass bulbs used to measure time on its cover and Garrett Clayton as an actor, who plays eric?
Answer Choices are: 
a. Vaughan
b. Vaughn
Specify their correct answer by choosing one of a or b: 
",a,b. Vaughn,['b. Vaughn']
302,ecdf3e041e71fb5fe3af96afd6d37619,"Question: 
Which player from ""Fergie's Fledglings"" co-owned the club that has a hexagonal shaped logo and featured top scorers in the 2017-18 National League?
Answer Choices are: 
a. Gary Neville
b. Paul Scholes
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
303,f2b548b261072e255ef02d3c2c6f84b0,"Question: 
In what year the first ST four-door passenger car model in Vehicles of Argentine National Gendarmerie was made?
Answer Choices are: 
a. 2007
b. 2005
Specify their correct answer by choosing one of a or b: 
",b,B. 2005,['B. 2005']
304,66d01e4836cca4aeaa7777328805ecb9,"Question: 
Which ISL team had a higher Pick# in round 7 of the 2017-18 ISL Players Draft:  The winner of the title of ISL football in 2016 or the ISL team with a logo featuring an elephant?
Answer Choices are: 
a. Kerala Blasters
b. Kerala Elephant
Specify their correct answer by choosing one of a or b: 
",a,a. Kerala Blasters,['a. Kerala Blasters']
305,d80afec61c708d5e8cac8cbbb589b728,"Question: 
The organisation that proposed the first constituent assembly to form the indian constitution, has what color in the topmost stripe on their flag?
Answer Choices are: 
a. orange
b. purple
Specify their correct answer by choosing one of a or b: 
",a,a. orange,['a. orange']
306,0a2e2d6aa351ffc828a82d0f97ac9ba5,"Question: 
Among titles that won the Handheld Game of the Year category at the D.I.C.E. Awards, which was released earlier: the game whose cover features a dalmation, or the game in which words appear after the player types them?
Answer Choices are: 
a. Nintendogs
b. Bubble Bobble
Specify their correct answer by choosing one of a or b: 
",a,a. Nintendogs,['a. Nintendogs']
307,6e20fc0d69f4f43ca14be075f2dde089,"Question: 
In the television film Aubrey Peeples acted in with a poster featuring sharks, where do the sharks come from?
Answer Choices are: 
a. a pony
b. a waterspout
Specify their correct answer by choosing one of a or b: 
",b,b. a waterspout,['b. a waterspout']
308,7cb63944464c15e5661bfd6db8783e6f,"Question: 
Did the team that has a logo shaped like a quarter note with wings and is listed in the leading goaltenders in the 2008-09 National Hockey League season make the playoffs for the Stanley Cup?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
309,e1ac460f434624f9593d7f0024a76b50,"Question: 
Does team that plays at Honda Center in Anaheim California or team that has musical note shaped logo have higher save% in leading goaltenders 2008-09 NHL season?
Answer Choices are: 
a. San Jose Sharks
b. Anaheim Ducks
Specify their correct answer by choosing one of a or b: 
",b,b. Anaheim Ducks,['b. Anaheim Ducks']
310,a880806d62319f8c63dec67d9ab891ae,"Question: 
Does the city that features a tall black tower with a sharp point on the waterfront and hosted the 5ive Greatest Hits Tour have a ballroom at the top of the tower?
Answer Choices are: 
a. yes
b. no
Specify their correct answer by choosing one of a or b: 
",b,b. no,['b. no']
311,d9a8ed47804f7c981d7e3a3de4ae8041,"Question: 
In the city that features a waterfront with a tall black tower with a sharp point and was part of the 5ive Greatest Hits Tour, when did the pleasure beach open?
Answer Choices are: 
a. 1956
b. 1896
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
312,3dc5368bb832c8eeba5d8aa92b4c9872,"Question: 
Has the African-American player who made it to the finals in 2011's Masters Tournament ever won all four majors in a single year?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",a,a. No,['a. No']
313,6ba2ab72327b11feb618d9ab393efc84,"Question: 
What is the most recent year that the African-American golfer, who was in the final round of the 2011 Masters Tournament , was number one?
Answer Choices are: 
a. 2010
b. 2009
Specify their correct answer by choosing one of a or b: 
",b,b. 2009,['b. 2009']
314,ccb7110b94bfd7a7dfd3f6dd664c09f3,"Question: 
The first masters tournament win of the African-American player that was in Final round of 2011 Masters Tournament happened in what year?
Answer Choices are: 
a. 1997
b. 1988
Specify their correct answer by choosing one of a or b: 
",a,b. 1988,['b. 1988']
315,8793315bcd27b998d3320874e704ad63,"Question: 
The oldest ATP world number one player is playing which sport?
Answer Choices are: 
a.  'Baseball'
b. tennis
Specify their correct answer by choosing one of a or b: 
",b,b. tennis,['b. tennis']
316,c19eff307190be119808fabac9ec7ace,"Question: 
The player who won the men's final in the Australian open is playing what sport?
Answer Choices are: 
a. tennis
b.  ""The player who won the men's final in the Australian open is playing badminton.""
Specify their correct answer by choosing one of a or b: 
",a,a. tennis,['a. tennis']
317,e97779c833a8a2e510d7ce046132f03f,"Question: 
The winner of the Male Single's Section at the most recent Australian Open is playing what sport?
Answer Choices are: 
a. tennis
b. golf.
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
318,d95d5a128dcaf71d87e6fea1d411f61f,"Question: 
in International broadcasts of Me and My Monsters, where is the yucatan peninsula located in the country that features an eagle on its flag?
Answer Choices are: 
a. in southeastern Mexico, separates the Caribbean Sea from the Gulf of Mexico, with the northern coastline on the YucatâÂ°n Channel
b. in southwestern Mexico, separates the Gulf of Mexico from the Pacific Ocean, with the southern coastline on the Gulf of California
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
319,8c9a82a50dd058451bd6306137508231,"Question: 
Who did France make their emperor where Me and my Monsters is broadcast internationally and has an eagle on its flag?
Answer Choices are: 
a. Napoleon
b. Maximilian
Specify their correct answer by choosing one of a or b: 
",b,a. Napoleon,['a. Napoleon']
320,549758f3ce58df3d656994d8d821deb5,"Question: 
In the poster for the musical from Rodgers and Hammerstein that features a song in Thumbelina, what instrument is above the trombone?
Answer Choices are: 
a. drums
b. flute
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
321,891cbb5e4f56be0bf376311a752449dd,"Question: 
in Television of Khamani Griffin, who played randy on the tv show that has two palm trees on its poster?
Answer Choices are: 
a. Lee Suplee
b. Ethan Suplee
Specify their correct answer by choosing one of a or b: 
",b,b. Ethan Suplee,['b. Ethan Suplee']
322,c3965191e09f07b7f2a1f24623fd4195,"Question: 
In the television show with a poster featuring two palm trees in which Khamani Griffin acted, who played darnell?
Answer Choices are: 
a. Jamal Steeples
b. Eddie Steeples
Specify their correct answer by choosing one of a or b: 
",b,b. Eddie Steeples,['b. Eddie Steeples']
323,37d7e57b07e66270b7327156f4ee12c4,"Question: 
in Television of Khamani Griffin, who played Catalina on the television show that has two palm trees on its poster?
Answer Choices are: 
a. Nadine E. Velazquez
b. Valerie Cruz
Specify their correct answer by choosing one of a or b: 
",a,a. Nadine E. Velazquez,['a. Nadine E. Velazquez']
324,acfb8e30464d523c386354a5ce331512,"Question: 
The fourth season of the TV show featuring Nathalie Cox with strings on its cover is coming out when?
Answer Choices are: 
a. 2020
b. fourth series will not be commissioned
Specify their correct answer by choosing one of a or b: 
",b,b. The fourth series of the TV show will not be commissioned.,['b. The fourth series of the TV show will not be commissioned.']
325,c10656e86c5bd8655628b00eb5c98a19,"Question: 
In the tv show that features a logo with a landscape with grass and trees and Nathalie Cox as an actress, who played alice tinker?
Answer Choices are: 
a. Miley Cyrus
b. Emma Gwynedd Mary Chambers
Specify their correct answer by choosing one of a or b: 
",b,b. Emma Gwynedd Mary Chambers,['b. Emma Gwynedd Mary Chambers']
326,c10b795c3c7957b8b74cfc1d2ba36eeb,"Question: 
In the television show with a logo featuring a landscape with grass and trees that Nathalie Cox acts in, who played simon horton?
Answer Choices are: 
a.  'Seth Green'
b. Clive Mantle
Specify their correct answer by choosing one of a or b: 
",b,ans: a,['ans: a']
