qid,gt_ans,pred_ans_blip,correctness_blip
3111,"""Yes, there is a clock on at least three sides of the bell tower of Casa de Correos in Madrid.""","""Yes, there is a clock on at least three sides of the bell tower of Casa de Correos in Madrid.""",1
3112,"""Yes, both the Paris Mairie and the Observatoire de Paris buildings have a clock.""","No, neither the Paris Mairie nor the Observatoire de Paris have a clock.",0
3113,"""Yes, both the Museum of Maritime Science and the International Exhibition Center in Tokyo are symmetrical buildings from at least one perspective.""","""No, neither the Museum of Maritime Science nor the International Exhibition Center in Tokyo are symmetrical buildings from any perspective.""",0
3114,"""There are three people represented in the alter at the site of Golgotha in the Church of the Holy Sepulchre in Jerusalem.""","""There are three people represented in the alter at the site of Golgotha in the Church of the Holy Sepulchre in Jerusalem.""",1
3115,"""The cap is lighter on the Mycena Filopes than the Mycena haematopus.""","""The cap is darker on the Mycena Filopes than the Mycena haematopus.""",0
3116,"""The Crown Center Square Fountain is easier for people to walk through relative to the Saarbrucken fountain.""","""The Crown Center Square Fountain is easier for people to walk through relative to the Saarbrucken fountain.""",1
3117,"""Yes, the Campanile is taller than St. Mark\'s Basilica.""","""No, the Campanile is not taller than St. Mark's Basilica.""",0
3118,"""Yes, the Burger King locations in Gaithersburg and Shinjuku both have multiple red Burger King signs mounted somewhere on their respective buildings.""","""No, the Burger King location in Gaithersburg only has one red Burger King sign mounted somewhere on the building.""",0
3119,"""No the dual-frosted windows in the Barcelona Pavilion are not wider than the benches that are in front of the Barcelona Pavilion.""","""Yes the dual-frosted windows in the Barcelona Pavilion are wider than the benches that are in front of the Barcelona Pavilion.""",0
3120,"""A head is found on both the 1913 Buffalo Nickel and the 1865 Three-Cent.""","""A head is found on both the 1913 Buffalo Nickel and the 1865 Three-Cent.""",1
3121,"""Mercedes-Benz is often advertised near El Obelisco in Buenos Aires.""","""Ferrari is often advertised near El Obelisco in Buenos Aires.""",0
3122,"""The Saint-Hubert, Belgium church clocks are more visible.""","""The Saint-Hubert, Belgium church clocks are more visible.""",1
3123,"""Red, black, and gray are present on th4e4 front side of public trams in both Sydney and San Francisco.""","""Red, black, and green are present on the front side of public trams in both Sydney and San Francisco.""",0
3124,"""A Marasmius plicatulus Peck has a darker stem than a Destroying angel.""","""A Marasmius plicatulus Peck has a darker stem than a Destroying angel.""",1
3125,"""The Reykholt 09 Pump Organ is taller than the Hammon H-100 Organ.""",The Reykholt 09 Pump Organ is shorter than the Hammon H-100 Organ.,0
3126,"""Large crowds congregate at Jemaa-el-Fna market during both day and night.""",Small crowds congregate at Jemaa-el-Fna market during both day and night.,0
3127,"""Yes,  the olympic rings displayed on water during the 2012 Summer Olympics in London""","""Yes,  the olympic rings displayed on water during the 2012 Summer Olympics in London""",1
3128,"""No the road is not paved with the same material in front of Center Point Plaza and in front of Grand Guest House.""","""Yes the road is paved with the same material in front of Center Point Plaza and in front of Grand Guest House.""",0
3129,"""A 1921 Hudson Phaeton is better suited to drive over a large rock in the road.""","""A 1951 Turner is better suited to drive over a large rock in the road.""",0
3130,"""Yes, they do change the advertising at the Pavilion Shopping Center during different times of the year.""","""Yes, they do change the advertising at the Pavilion Shopping Center during different times of the year.""",1
3131,"""A 1879S Morgan Dollar and a Lafayette dollar both contain a head imprinted on them.""","""Both coins have a date of 1879 stamped on them.""",0
3132,"""There are two name label orientations: horizontal and vertical.""","""There are two name label orientations: horizontal and vertical.""",1
3133,"""Between the Olympic pools at Athens and Beijing, only the Beijing one is indoors.""","""Between the Olympic pools at Athens and Beijing, only the Beijing one is indoors.""",1
3134,"""No, more crosses are found outside the front of the St. Aloysius Chapel.""","No, less crosses are found outside the front of the St. Aloysius Chapel.",0
3135,"""No, the figures carved on both the Apostles Pyx and the Miracles of Christ Pyx are not both standing.""","""Yes, the figures carved on both the Apostles Pyx and the Miracles of Christ Pyx are both standing.""",0
3136,"""Yes, some sections of Khao San Road are noticeably busier than others.""","""No, all sections of Khao San Road are equally busy.""",0
3137,"""No, there are not tennis courts near both the Olympic Villa in Rio and the Olympic Village in London.""","""Yes, there are tennis courts near both the Olympic Villa in Rio and the Olympic Village in London.""",0
3138,"""Palm trees can be found at both the Key West FL HD Flagler Station and on Duval Street in Key West.""","""Palm trees can be found at both the Key West FL HD Flagler Station and on Duval Street in Key West.""",1
3139,"""The Harmonium is easier to move from place to place.""","""The Harmonium is easier to move from place to place.""",1
3140,"""Piptoporus betulinus more closely resembles a bell than Laetiporus sulphureus does.""","""Piptoporus betulinus more closely resembles a bell than Laetiporus sulphureus does.""",1
3141,"""George Lynn Cross Hall and Adams Hall are both at least three stories tall and made of red brick.""","""George Lynn Cross Hall and Adams Hall are both at least three stories tall and made of red brick.""",1
3142,"""Troy Aikman\'s and Johnny Unitas\'s are displayed in the Football Hall of Fame with blue numbers and blue stripes.""","""Joe Montana\'s and Jerry Rice\'s jerseys are displayed in the Football Hall of Fame with blue numbers and blue stripes.""",0
3143,"""No, the Nagai Stadium and the Olympic Stadium Berlin do not both have the same number of tiers of seating.""","No, the Nagai Stadium has fewer tiers of seating than the Olympic Stadium Berlin.",0
3144,"""Trees grow near both the Ministry of Foreign Affairs building in Moscow, Russia and the Palace of Culture and Science in Warsaw, Poland.""","""Trees grow near both the Ministry of Foreign Affairs building in Moscow, Russia and the Palace of Culture and Science in Warsaw, Poland.""",1
3145,"""The Honda CR V has a taller rear than the Lexus IS 250.""","""The Honda CR V has a taller rear than the Lexus IS 250.""",1
3146,"""The Credit Suisse is the Zurich establishment with the most arched entrances.""","""The Credit Suisse is the Zurich establishment with the most arched entrances.""",1
3147,"""Yes, within 1 km of the giant fish sculpture in Barcelona there lamp posts that are blue and lamp posts that are white that are both taller than trees.""","""Yes, within 1 km of the giant fish sculpture in Barcelona there lamp posts that are blue and lamp posts that are white that are both taller than trees.""",1
3148,"""The Gap store\'s company\'s building has a more deeply colored blue entry area than the Christian Dior Store.""","""The Christian Dior Store's company's building has a more deeply colored blue entry area than The Gap.""",0
3149,"""Fort Worth Community Arts Center has more handicap signs than Fort Morgan City Hall.""","""Fort Worth Community Arts Center has more handicap signs than Fort Morgan City Hall.""",1
3150,"""The indian peafowl is more vibrantly colored.""","""The indian peafowl is more vibrantly colored.""",1
3151,"""Yes, there are the same number of winged figures on top of the gateway of the Petit Palais and the garden of the Petit Palais in Paris.""","""Yes, there are the same number of winged figures on top of the gateway of the Petit Palais and the garden of the Petit Palais in Paris.""",1
3152,"""Yes,  Neumayer Station in Antarctica and the Amundsen-Scott South Pole Station in Antarctica both have country flags mounted on flagpoles around the buildings.""","""Yes,  Neumayer Station in Antarctica and the Amundsen-Scott South Pole Station in Antarctica both have country flags mounted on flagpoles around the buildings.""",1
3153,"""No they both do not feature awnings.""","""Yes they both feature awnings.""",0
3154,"""The Statue of Saint Florian in Dalešice, Třebíč District is holding a flag.""",The Statue of Saint Jude Thaddeus on Charles Bridge is holding a flag.,0
3155,"""The Clock Tower on Worth Avenue in Palm Beach, Florida is not attached to a building.""","""The Clock Tower on Worth Avenue in Palm Beach, Florida is attached to a building.""",0
3156,"""Lepista luscina has more flat tops than Amanita muscaria.""","""Lepista luscina has more flat tops than Amanita muscaria.""",1
3157,"""Oboe D Amor has more moving keys than Mundorgel.""","""Mundorgel has more moving keys than Oboe D Amor.""",0
3158,"""The speed skating winner at the 2014 Olympics and the 2020 Youth Olympics came from South Korea.""",The speed skating winner at the 2014 Olympics and the 2020 Youth Olympics came from Russia.,0
3159,"""You can sit on a bench built into the pavilion in the DRL Ten Pavilion in Bedford Square.""",You can sit on a bench built into the pavilion in the DRL Eleven Pavilion in Bedford Square.,0
3160,"""The color white is seen on the uniforms of the torch carriers in both the 2008 and 2012 Olympic torch relays.""",The color blue is seen on the uniforms of the torch carriers in both the 2008 and 2012 Olympic torch relays.,0
3161,"""All of the doors are not the same color at Christ Church Cathedral in Victoria, British Columbia.""","""All of the doors are not the same color at Christ Church Cathedral in Victoria, British Columbia.""",1
