qid,question,origanswer,generatedanswer,correctness
1878,How many cyan objects are there ?,6,18,0
1879,How many brown metal objects are there ?,4,15,0
1880,How many cyan cylinders are there ?,5,22,0
1881,How many blue objects are there ?,5,22,0
1882,How many gray cylinders are there ?,4,22,0
1883,How many green objects are there ?,4,18,0
1884,How many rubber objects are there ?,7,22,0
1885,How many spheres are there ?,7,24,0
1886,How many blue objects are there ?,4,17,0
1887,How many small objects are there ?,7,18,0
1888,How many large metal objects are there ?,8,22,0
1889,How many rubber objects are there ?,6,20,0
1890,How many green objects are there ?,5,14,0
1891,How many small objects are there ?,6,23,0
1892,How many spheres are there ?,4,22,0
1893,How many cylinders are there ?,6,22,0
1894,How many large yellow spheres are there ?,4,18,0
1895,How many large rubber objects are there ?,7,22,0
1896,How many metal objects are there ?,8,22,0
1897,How many metal cylinders are there ?,5,20,0
1898,How many gray objects are there ?,4,23,0
1899,How many large cylinders are there ?,5,22,0
1900,How many green objects are there ?,4,28,0
1901,How many red objects are there ?,5,15,0
1902,How many large objects are there ?,8,22,0
1903,How many large objects are there ?,7,23,0
1904,How many small objects are there ?,9,24,0
1905,How many small objects are there ?,8,22,0
1906,How many red objects are there ?,5,20,0
1907,How many spheres are there ?,4,22,0
1908,How many spheres are there ?,7,22,0
1909,How many spheres are there ?,6,22,0
1910,How many spheres are there ?,6,22,0
1911,How many large objects are there ?,7,22,0
1912,How many small cylinders are there ?,7,15,0
1913,How many purple objects are there ?,8,15,0
1914,How many small objects are there ?,9,22,0
1915,How many metal cubes are there ?,5,17,0
1916,How many small rubber objects are there ?,4,28,0
1917,How many small spheres are there ?,5,24,0
1918,How many green objects are there ?,7,22,0
1919,How many cylinders are there ?,5,22,0
1920,How many purple cylinders are there ?,4,22,0
1921,How many small spheres are there ?,5,24,0
1922,How many spheres are there ?,8,19,0
1923,How many red rubber objects are there ?,5,20,0
1924,How many cubes are there ?,8,23,0
1925,How many metal objects are there ?,10,22,0
1926,How many large objects are there ?,7,22,0
1927,How many large rubber objects are there ?,5,22,0
1928,How many cubes are there ?,6,23,0
1929,How many yellow metal objects are there ?,4,18,0
1930,How many cylinders are there ?,7,23,0
1931,How many rubber objects are there ?,6,22,0
1932,How many rubber objects are there ?,7,18,0
1933,How many gray objects are there ?,5,22,0
1934,How many cubes are there ?,9,20,0
1935,How many rubber objects are there ?,7,28,0
1936,How many metal spheres are there ?,6,22,0
1937,How many yellow objects are there ?,4,15,0
1938,How many small objects are there ?,4,20,0
1939,How many green objects are there ?,6,18,0
1940,How many purple metal objects are there ?,4,15,0
1941,How many purple rubber objects are there ?,4,28,0
1942,How many cylinders are there ?,6,22,0
1943,How many small metal objects are there ?,7,22,0
1944,How many large blue objects are there ?,5,28,0
1945,How many cylinders are there ?,6,23,0
1946,How many rubber objects are there ?,8,23,0
1947,How many brown objects are there ?,4,15,0
1948,How many cubes are there ?,6,23,0
1949,How many large metal cylinders are there ?,6,22,0
1950,How many rubber objects are there ?,5,22,0
1951,How many green metal objects are there ?,4,17,0
1952,How many rubber objects are there ?,6,28,0
1953,How many spheres are there ?,7,22,0
1954,How many cyan objects are there ?,5,28,0
1955,How many cylinders are there ?,5,23,0
1956,How many metal objects are there ?,6,22,0
1957,How many cubes are there ?,7,24,0
1958,How many small objects are there ?,9,22,0
1959,How many large cyan rubber objects are there ?,4,22,0
1960,How many cubes are there ?,6,23,0
1961,How many large objects are there ?,6,22,0
1962,How many metal objects are there ?,7,18,0
1963,How many metal cylinders are there ?,4,23,0
1964,How many small objects are there ?,7,22,0
1965,How many cubes are there ?,5,24,0
1966,How many metal objects are there ?,7,22,0
1967,How many metal objects are there ?,7,22,0
1968,How many rubber spheres are there ?,5,22,0
1969,How many metal objects are there ?,5,22,0
1970,How many large metal cubes are there ?,4,18,0
1971,How many purple spheres are there ?,4,22,0
1972,How many metal cubes are there ?,5,18,0
1973,How many rubber cylinders are there ?,4,28,0
1974,How many metal cylinders are there ?,5,20,0
1975,How many rubber objects are there ?,8,22,0
1976,How many small objects are there ?,7,22,0
1977,How many cylinders are there ?,5,20,0
1978,How many spheres are there ?,5,22,0
1979,How many brown rubber objects are there ?,4,20,0
1980,How many rubber objects are there ?,11,22,0
1981,How many cubes are there ?,5,17,0
1982,How many cylinders are there ?,6,23,0
1983,How many cubes are there ?,7,28,0
1984,How many small objects are there ?,5,20,0
1985,How many large objects are there ?,5,22,0
1986,How many small cylinders are there ?,5,23,0
1987,How many metal cylinders are there ?,6,22,0
1988,How many metal objects are there ?,7,22,0
1989,How many large gray objects are there ?,4,18,0
1990,How many rubber objects are there ?,6,22,0
1991,How many small objects are there ?,8,22,0
1992,How many gray objects are there ?,6,22,0
1993,How many metal cylinders are there ?,4,22,0
1994,How many yellow objects are there ?,4,18,0
1995,How many spheres are there ?,6,22,0
1996,How many spheres are there ?,5,22,0
1997,How many rubber objects are there ?,11,18,0
1998,How many rubber objects are there ?,9,28,0
1999,How many cyan objects are there ?,5,22,0
2000,How many metal objects are there ?,7,20,0
2001,How many large rubber objects are there ?,5,22,0
2002,How many small objects are there ?,7,23,0
2003,How many metal cubes are there ?,6,17,0
2004,How many large spheres are there ?,7,22,0
2005,How many brown objects are there ?,4,20,0
2006,How many large objects are there ?,4,22,0
2007,How many rubber objects are there ?,7,20,0
2008,How many yellow objects are there ?,6,20,0
2009,How many rubber objects are there ?,8,22,0
2010,How many red cylinders are there ?,4,15,0
2011,How many purple metal spheres are there ?,5,17,0
2012,How many green objects are there ?,4,28,0
2013,How many small metal spheres are there ?,4,22,0
2014,How many red metal objects are there ?,4,18,0
2015,How many purple objects are there ?,5,15,0
2016,How many cyan metal objects are there ?,4,14,0
2017,How many cylinders are there ?,8,22,0
2018,How many blue rubber objects are there ?,4,22,0
2019,How many large objects are there ?,9,22,0
2020,How many large objects are there ?,7,20,0
2021,How many small cyan objects are there ?,5,14,0
2022,How many cylinders are there ?,6,22,0
2023,How many cubes are there ?,5,23,0
2024,How many cylinders are there ?,6,22,0
2025,How many large red objects are there ?,5,20,0
2026,How many small objects are there ?,5,22,0
2027,How many small objects are there ?,10,22,0
2028,How many spheres are there ?,4,22,0
2029,How many metal objects are there ?,7,22,0
2030,How many rubber cubes are there ?,8,23,0
2031,How many rubber objects are there ?,7,28,0
2032,How many rubber objects are there ?,10,23,0
2033,How many brown metal cubes are there ?,4,18,0
2034,How many rubber spheres are there ?,6,24,0
2035,How many rubber objects are there ?,8,22,0
2036,How many yellow rubber objects are there ?,5,16,0
2037,How many large metal cylinders are there ?,4,22,0
2038,How many large red objects are there ?,4,15,0
2039,How many metal objects are there ?,6,22,0
2040,How many metal cylinders are there ?,5,15,0
2041,How many gray rubber spheres are there ?,4,22,0
2042,How many large metal objects are there ?,8,14,0
2043,How many rubber objects are there ?,5,28,0
2044,How many gray rubber objects are there ?,5,22,0
2045,How many small rubber objects are there ?,5,22,0
2046,How many large cylinders are there ?,4,20,0
2047,How many rubber objects are there ?,9,22,0
2048,How many gray objects are there ?,8,22,0
2049,How many rubber objects are there ?,6,22,0
2050,How many large cylinders are there ?,4,23,0
2051,How many large objects are there ?,8,18,0
2052,How many cylinders are there ?,5,28,0
2053,How many rubber objects are there ?,10,28,0
2054,How many green objects are there ?,4,18,0
2055,How many small metal objects are there ?,3,23,0
2056,How many green cylinders are there ?,4,28,0
2057,How many large objects are there ?,6,28,0
2058,How many metal objects are there ?,7,18,0
2059,How many blue rubber objects are there ?,3,22,0
2060,How many small objects are there ?,10,22,0
2061,How many green rubber objects are there ?,3,22,0
2062,How many small red objects are there ?,3,16,0
2063,How many cylinders are there ?,6,18,0
2064,How many rubber objects are there ?,4,15,0
2065,How many cylinders are there ?,4,22,0
2066,How many spheres are there ?,7,22,0
2067,How many blue objects are there ?,3,28,0
2068,How many small objects are there ?,9,23,0
2069,How many red objects are there ?,3,20,0
2070,How many large rubber objects are there ?,7,22,0
2071,How many metal objects are there ?,3,20,0
2072,How many red rubber objects are there ?,3,28,0
2073,How many large objects are there ?,10,22,0
2074,How many metal objects are there ?,4,22,0
2075,How many metal objects are there ?,6,20,0
2076,How many small objects are there ?,7,22,0
2077,How many small objects are there ?,7,22,0
2078,How many cylinders are there ?,5,22,0
2079,How many metal objects are there ?,5,22,0
2080,How many small objects are there ?,5,28,0
2081,How many spheres are there ?,4,21,0
2082,How many large objects are there ?,7,23,0
2083,How many spheres are there ?,7,22,0
2084,How many gray objects are there ?,3,22,0
2085,How many brown objects are there ?,5,22,0
2086,How many rubber objects are there ?,4,28,0
2087,How many gray objects are there ?,5,23,0
2088,How many purple objects are there ?,4,24,0
2089,How many large cubes are there ?,4,23,0
2090,How many cyan objects are there ?,3,28,0
2091,How many small cubes are there ?,5,24,0
2092,How many metal objects are there ?,9,22,0
2093,How many large brown objects are there ?,3,22,0
2094,How many large cylinders are there ?,4,22,0
2095,How many brown objects are there ?,3,23,0
2096,How many rubber cylinders are there ?,3,23,0
2097,How many large objects are there ?,3,22,0
2098,How many large green objects are there ?,3,22,0
2099,How many spheres are there ?,5,20,0
2100,How many small spheres are there ?,3,24,0
2101,How many large objects are there ?,9,20,0
2102,How many small red rubber objects are there ?,3,24,0
2103,How many large objects are there ?,4,22,0
2104,How many rubber cubes are there ?,4,23,0
2105,How many metal objects are there ?,6,22,0
2106,How many large red cylinders are there ?,3,20,0
2107,How many yellow metal objects are there ?,3,20,0
2108,How many red objects are there ?,3,17,0
2109,How many spheres are there ?,4,22,0
2110,How many cubes are there ?,4,23,0
2111,How many metal objects are there ?,7,22,0
2112,How many rubber cylinders are there ?,3,23,0
2113,How many large objects are there ?,7,22,0
2114,How many small objects are there ?,5,22,0
2115,How many large green objects are there ?,3,18,0
2116,How many rubber objects are there ?,4,23,0
2117,How many spheres are there ?,7,22,0
2118,How many small objects are there ?,7,28,0
2119,How many metal objects are there ?,8,22,0
2120,How many metal cubes are there ?,3,23,0
2121,How many gray objects are there ?,4,23,0
2122,How many cubes are there ?,8,23,0
2123,How many spheres are there ?,3,24,0
2124,How many small metal objects are there ?,3,24,0
2125,How many metal objects are there ?,8,18,0
2126,How many large objects are there ?,6,24,0
2127,How many spheres are there ?,3,22,0
2128,How many large objects are there ?,8,22,0
2129,How many spheres are there ?,6,22,0
2130,How many red objects are there ?,3,15,0
