qid,gt_ans,pred_ans_blip,correctness_blip
1836,"[2, 4, 3, 5, 1, 0]","[1, 0, 4, 2, 3, 5]",0
1837,"[5, 0, 4, 1, 2, 3]","[5, 0, 4, 1, 2, 3]",1
1838,"[2, 3, 5, 1, 7, 0, 4, 6]","[2, 3, 5, 1, 7, 0, 4, 6]",1
1839,"[2, 0, 3, 1]","[1, 2, 3, 0]",0
1840,"[1, 2, 0, 3, 4]","[1, 0, 2, 4, 3]",0
1841,"[1, 0, 1, 3, 2, 5]","[3, 5, 1, 2, 1, 0]",0
1842,"[1, 2, 0]","[0, 2, 1]",0
1843,"[1, 2, 4, 3, 0]","[1, 3, 2, 4, 0]",0
1844,"[0, 1, 2]","[0, 1, 2]",1
1845,"[0, 2, 4, 3, 1]","[0, 2, 4, 3, 1]",1
1846,"[4, 5, 3, 6, 0, 1, 2]","[2, 5, 6, 3, 1, 0, 4]",0
1847,"[3, 2, 0, 1]","[0, 3, 1, 2]",0
1848,"[1, 2, 0]","[0, 1, 2]",0
1849,"[2, 1, 5, 0, 3, 4]","[2, 5, 3, 1, 4, 0]",0
1850,"[2, 3, 1, 0]","[2, 1, 3, 0]",0
1851,"[2, 1, 0]","[0, 1, 2]",0
1852,"[0, 2, 1]","[1, 2, 0]",0
1853,"[3, 4, 0, 2, 1]","[1, 2, 3, 4, 0]",0
1854,"[2, 1, 3, 0, 4]","[4, 0, 2, 1, 3]",0
1855,"[0, 3, 4, 5, 1, 2]","[2, 3, 5, 4, 0, 1]",0
1856,"[1, 2, 3, 4, 6, 5, 0]","[1, 2, 3, 4, 6, 5, 0]",1
1857,"[1, 0, 2, 4, 3]","[1, 0, 2, 4, 3]",1
1858,"[2, 1, 4, 3, 5, 0]","[1, 0, 3, 4, 2, 5]",0
1859,"[0, 5, 2, 1, 3, 4]","[0, 5, 2, 1, 3, 4]",1
1860,"[4, 1, 2, 3, 0]","[1, 0, 2, 3, 4]",0
1861,"[0, 4, 5, 8, 7, 1, 6, 3, 2]","[0, 8, 1, 5, 3, 2, 6, 4, 7]",0
1862,"[3, 0, 1, 2]","[0, 3, 2, 1]",0
1863,"[1, 0, 2]","[0, 2, 1]",0
1864,"[0, 4, 1, 2, 5, 6, 1, 7]","[1, 2, 0, 5, 4, 1, 6, 7]",0
1865,"[1, 0, 3, 4, 2]","[1, 0, 3, 4, 2]",1
1866,"[0, 2, 4, 3, 1]","[2, 3, 1, 4, 0]",0
1867,"[4, 0, 1, 3, 2]","[0, 3, 2, 4, 1]",0
1868,"[2, 0, 1, 3]","[1, 2, 3, 0]",0
1869,"[0, 3, 1, 2]","[0, 1, 3, 2]",0
1870,"[3, 6, 2, 4, 0, 5, 1]","[0, 4, 6, 5, 2, 1, 3]",0
1871,"[0, 2, 1]","[2, 1, 0]",0
1872,"[4, 3, 1, 2, 0, 5]","[2, 1, 3, 4, 5, 0]",0
1873,"[0, 5, 0, 3, 0, 4, 0, 7]","[0, 0, 0, 0, 3, 5, 4, 7]",0
1874,"[4, 3, 0, 2, 5, 1]","[1, 0, 4, 5, 3, 2]",0
1875,"[2, 3, 1, 0]","[1, 2, 0, 3]",0
1876,"[0, 5, 2, 1, 4, 3]","[0, 5, 2, 1, 4, 3]",1
1877,"[1, 2, 0, 3]","[0, 3, 2, 1]",0
1878,"[0, 1, 3, 2, 4, 5]","[0, 1, 3, 2, 4, 5]",1
1879,"[2, 1, 0]","[0, 1, 2]",0
1880,"[2, 5, 0, 4, 3, 1]","[2, 5, 0, 4, 3, 1]",1
1881,"[3, 1, 2, 0, 4, 6, 5]","[3, 1, 2, 0, 4, 6, 5]",1
1882,"[2, 1, 0, 3]","[2, 1, 3, 0]",0
1883,"[2, 1, 3, 4, 0]","[0, 2, 1, 3, 4]",0
1884,"[4, 1, 2, 0, 3]","[4, 1, 2, 0, 3]",1
1885,"[5, 0, 2, 3, 4, 1]","[5, 0, 2, 3, 4, 1]",1
1886,"[2, 1, 3, 0, 5, 4]","[2, 1, 3, 0, 5, 4]",1
1887,"[1, 2, 0]","[1, 2, 0]",1
1888,"[6, 0, 2, 5, 1, 4, 3]","[6, 0, 2, 5, 1, 4, 3]",1
1889,"[0, 2, 1, 3]","[2, 0, 3, 1]",0
1890,"[1, 2, 0, 3]","[2, 1, 3, 0]",0
1891,"[2, 1, 0]","[0, 2, 1]",0
1892,"[22, 25, 17, 13, 3, 4, 1, 24, 21, 10, 16, 26, 19, 15, 14, 11, 16, 8, 12, 5, 20, 9, 2, 0, 7, 6, 23]","[5, 19, 7, 1, 8, 0, 2, 6, 16, 21, 14, 20, 3, 11, 22, 25, 15, 12, 10, 23, 13, 24, 16, 4, 17, 26, 9]",0
1893,"[2, 5, 1, 0, 3, 4]","[0, 2, 4, 5, 3, 1]",0
1894,"[6, 3, 5, 1, 0, 2, 4]","[0, 1, 6, 5, 2, 3, 4]",0
1895,"[0, 3, 1, 2]","[1, 2, 3, 0]",0
1896,"[2, 1, 0, 3]","[3, 0, 2, 1]",0
1897,"[2, 1, 3, 0]","[1, 2, 3, 0]",0
1898,"[5, 11, 6, 8, 10, 9, 0, 1, 3, 2, 7, 4]","[5, 11, 6, 8, 10, 9, 0, 1, 3, 2, 7, 4]",1
1899,"[1, 0]","[1, 0]",1
1900,"[0, 4, 1, 2, 3]","[0, 4, 1, 2, 3]",1
1901,"[0, 1, 2]","[0, 1, 2]",1
1902,"[5, 6, 0, 1, 4, 2, 3]","[0, 2, 1, 4, 3, 5, 6]",0
1903,"[0, 2, 1, 3]","[1, 2, 3, 0]",0
1904,"[3, 2, 6, 4, 7, 5, 9, 1, 0, 8]","[0, 4, 2, 1, 9, 5, 6, 7, 3, 8]",0
1905,"[0, 3, 1, 2]","[0, 3, 2, 1]",0
1906,"[0, 1, 3, 2]","[0, 1, 3, 2]",1
1907,"[0, 1, 2]","[0, 1, 2]",1
1908,"[3, 4, 1, 5, 2, 0]","[1, 4, 0, 2, 3, 5]",0
1909,"[0, 2, 1, 3]","[0, 2, 1, 3]",1
1910,"[0, 1, 2, 3]","[0, 1, 2, 3]",1
1911,"[5, 1, 3, 0, 4, 2]","[1, 2, 3, 5, 4, 0]",0
1912,"[3, 4, 5, 0, 1, 2]","[0, 4, 2, 3, 1, 5]",0
1913,"[0, 1, 3, 2]","[3, 1, 2, 0]",0
1914,"[1, 2, 0]","[1, 2, 0]",1
1915,"[2, 1, 3, 0, 4]","[0, 3, 2, 4, 1]",0
1916,"[6, 1, 2, 3, 4, 0, 5]","[0, 6, 5, 2, 4, 1, 3]",0
1917,"[3, 0, 2, 4, 1]","[0, 4, 2, 1, 3]",0
1918,"[4, 0, 1, 3, 2]","[2, 1, 3, 4, 0]",0
1919,"[0, 3, 1, 2]","[1, 3, 2, 0]",0
1920,"[6, 2, 3, 5, 1, 4, 0]","[6, 5, 2, 3, 1, 4, 0]",0
1921,"[1, 3, 2, 0]","[2, 0, 3, 1]",0
1922,"[0, 1, 2, 3, 5, 4, 6]","[0, 1, 2, 3, 5, 4, 6]",1
1923,"[4, 0, 1, 2, 3]","[4, 0, 1, 2, 3]",1
1924,"[0, 1, 2]","[0, 1, 2]",1
1925,"[2, 1, 0]","[0, 1, 2]",0
1926,"[1, 2, 5, 0, 4, 3]","[1, 2, 5, 0, 4, 3]",1
1927,"[2, 7, 0, 5, 6, 1, 3, 4, 8]","[1, 0, 4, 3, 7, 8, 6, 5, 2]",0
1928,"[3, 7, 5, 2, 6, 1, 0, 4]","[4, 1, 0, 3, 5, 6, 7, 2]",0
1929,"[2, 0, 1, 3]","[2, 1, 3, 0]",0
1930,"[2, 1, 0, 3]","[1, 3, 2, 0]",0
1931,"[3, 1, 2, 0]","[0, 1, 2, 3]",0
1932,"[3, 1, 2, 0]","[3, 1, 2, 0]",1
1933,"[0, 2, 4, 1, 3]","[3, 4, 2, 1, 0]",0
1934,"[2, 1, 0]","[0, 2, 1]",0
1935,"[3, 2, 0, 4, 1]","[2, 0, 3, 1, 4]",0
1936,"[0, 3, 1, 4, 2]","[1, 0, 3, 2, 4]",0
1937,"[1, 3, 0, 2]","[1, 2, 3, 0]",0
1938,"[0, 4, 5, 2, 3, 1]","[0, 4, 5, 2, 3, 1]",1
1939,"[0, 3, 1, 2]","[0, 1, 2, 3]",0
1940,"[0, 2, 3, 1]","[2, 0, 3, 1]",0
1941,"[5, 3, 0, 1, 4, 2]","[4, 0, 1, 5, 2, 3]",0
1942,"[1, 2, 4, 3, 5, 0]","[0, 5, 3, 4, 2, 1]",0
1943,"[0, 1, 2, 5, 6, 3, 4]","[0, 1, 2, 5, 6, 3, 4]",1
1944,"[1, 0, 2, 3]","[0, 2, 1, 3]",0
1945,"[1, 0, 4, 2, 3, 5]","[1, 0, 4, 2, 3, 5]",1
1946,"[1, 5, 3, 0, 4, 2]","[1, 0, 4, 3, 5, 2]",0
1947,"[3, 2, 1, 0]","[0, 2, 3, 1]",0
1948,"[4, 2, 1, 0, 3, 5]","[1, 3, 0, 4, 2, 5]",0
1949,"[0, 4, 3, 2, 1]","[0, 1, 4, 2, 3]",0
1950,"[2, 1, 0]","[2, 1, 0]",1
1951,"[2, 3, 0, 1, 4]","[1, 2, 3, 0, 4]",0
1952,"[0, 2, 1]","[0, 2, 1]",1
1953,"[0, 1, 2]","[0, 1, 2]",1
1954,"[1, 2, 0]","[0, 1, 2]",0
1955,"[3, 0, 2, 1]","[3, 0, 2, 1]",1
1956,"[1, 5, 4, 0, 3, 2]","[5, 0, 1, 3, 4, 2]",0
1957,"[2, 1, 3, 4, 0]","[2, 1, 3, 4, 0]",1
1958,"[2, 1, 0, 3]","[2, 1, 0, 3]",1
1959,"[2, 0, 4, 1, 3]","[0, 3, 2, 1, 4]",0
1960,"[3, 4, 0, 2, 1]","[0, 2, 1, 3, 4]",0
1961,"[3, 2, 0, 1]","[0, 3, 2, 1]",0
1962,"[1, 3, 0, 2]","[1, 0, 2, 3]",0
1963,"[3, 5, 4, 1, 0, 2]","[3, 5, 4, 1, 0, 2]",1
1964,"[3, 2, 1, 0, 4]","[0, 1, 2, 3, 4]",0
1965,"[4, 1, 7, 5, 6, 0, 2, 3]","[0, 6, 4, 1, 5, 3, 7, 2]",0
1966,"[0, 1, 2]","[0, 1, 2]",1
1967,"[0, 2, 1]","[0, 1, 2]",0
1968,"[1, 2, 0, 3]","[1, 2, 0, 3]",1
1969,"[2, 5, 0, 4, 1, 3]","[0, 1, 5, 2, 4, 3]",0
1970,"[4, 2, 3, 1, 0]","[1, 3, 4, 0, 2]",0
1971,"[0, 5, 1, 3, 2, 4, 7, 6]","[0, 5, 1, 3, 2, 4, 7, 6]",1
1972,"[1, 4, 0, 2, 3]","[1, 4, 0, 2, 3]",1
1973,"[3, 0, 2, 4, 1]","[0, 2, 3, 4, 1]",0
1974,"[3, 0, 1, 2]","[0, 1, 3, 2]",0
1975,"[3, 0, 2, 1, 5, 4]","[1, 2, 5, 0, 3, 4]",0
1976,"[1, 0, 2]","[0, 2, 1]",0
1977,"[2, 0, 1]","[1, 0, 2]",0
1978,"[1, 2, 0]","[1, 2, 0]",1
1979,"[1, 4, 2, 0, 3]","[3, 4, 0, 1, 2]",0
1980,"[0, 3, 2, 4, 1]","[0, 4, 3, 2, 1]",0
1981,"[4, 0, 1, 2, 3]","[3, 0, 2, 4, 1]",0
1982,"[0, 1, 3, 2]","[0, 2, 3, 1]",0
1983,"[2, 3, 1, 0, 4]","[3, 1, 2, 4, 0]",0
1984,"[1, 4, 0, 3, 2]","[3, 4, 1, 2, 0]",0
1985,"[1, 2, 3, 0]","[1, 2, 3, 0]",1
1986,"[4, 1, 2, 0, 3]","[1, 0, 2, 3, 4]",0
1987,"[0, 1, 6, 5, 2, 3, 4]","[0, 1, 6, 5, 2, 3, 4]",1
1988,"[2, 0, 4, 5, 3, 1]","[3, 5, 0, 1, 2, 4]",0
1989,"[0, 5, 13, 1, 2, 8, 4, 7, 3, 12, 6, 9, 10, 11]","[0, 5, 13, 1, 2, 8, 4, 7, 3, 12, 6, 9, 10, 11]",1
1990,"[0, 2, 1]","[0, 2, 1]",1
1991,"[0, 1, 3, 4, 2]","[1, 2, 3, 4, 0]",0
1992,"[0, 3, 4, 1, 2]","[0, 1, 3, 2, 4]",0
1993,"[3, 4, 1, 0, 2]","[2, 1, 0, 3, 4]",0
1994,"[3, 5, 6, 1, 2, 4, 0]","[4, 3, 5, 6, 0, 1, 2]",0
1995,"[1, 0, 3, 4, 2]","[0, 1, 2, 3, 4]",0
1996,"[1, 0]","[1, 0]",1
1997,"[2, 4, 3, 0, 1, 5]","[0, 5, 3, 1, 2, 4]",0
1998,"[1, 0, 2]","[1, 0, 2]",1
1999,"[2, 1, 3, 0]","[2, 1, 3, 0]",1
