index,sub_index,filenumber,qid,question,origanswer,generatedanswer,correctness
17110,1109,9,1796853,Choose the correct order of the events?,0,0,1
17111,1110,9,1796867,Choose the correct order of the events?,3,0,0
17112,1111,9,1796883,Choose the correct order of the events?,2,0,0
17113,1112,9,1796941,Choose the correct order of the events?,1,0,0
17114,1113,9,179703,Choose the correct order of the events?,2,0,0
17115,1114,9,1797041,Choose the correct order of the events?,0,0,1
17116,1115,9,1797051,Choose the correct order of the events?,2,0,0
17117,1116,9,1797396,Choose the correct order of the events?,0,0,1
17118,1117,9,179742,Choose the correct order of the events?,0,0,1
17119,1118,9,1797452,Choose the correct order of the events?,3,0,0
17120,1119,9,1797494,Choose the correct order of the events?,2,0,0
17121,1120,9,179751,Choose the correct order of the events?,1,0,0
17122,1121,9,1797692,Choose the correct order of the events?,1,0,0
17123,1122,9,1797701,Choose the correct order of the events?,0,0,1
17124,1123,9,1797961,Choose the correct order of the events?,3,0,0
17125,1124,9,17979,Choose the correct order of the events?,0,0,1
17126,1125,9,1798036,Choose the correct order of the events?,2,0,0
17127,1126,9,1798227,Choose the correct order of the events?,1,0,0
17128,1127,9,1798538,Choose the correct order of the events?,3,0,0
17129,1128,9,1798549,Choose the correct order of the events?,3,0,0
17130,1129,9,1798623,Choose the correct order of the events?,3,0,0
17131,1130,9,1798774,Choose the correct order of the events?,3,0,0
17132,1131,9,1798788,Choose the correct order of the events?,1,0,0
17133,1132,9,1798914,Choose the correct order of the events?,2,0,0
17134,1133,9,1798928,Choose the correct order of the events?,2,0,0
17135,1134,9,1799314,Choose the correct order of the events?,3,0,0
17136,1135,9,179937,Choose the correct order of the events?,3,0,0
17137,1136,9,17995,Choose the correct order of the events?,2,0,0
17138,1137,9,1799606,Choose the correct order of the events?,2,0,0
17139,1138,9,179961,Choose the correct order of the events?,1,0,0
17140,1139,9,179983,Choose the correct order of the events?,3,0,0
17141,1140,9,1800038,Choose the correct order of the events?,3,0,0
17142,1141,9,1800041,Choose the correct order of the events?,1,0,0
17143,1142,9,180007,Choose the correct order of the events?,3,0,0
17144,1143,9,1800109,Choose the correct order of the events?,2,0,0
17145,1144,9,1800116,Choose the correct order of the events?,1,0,0
17146,1145,9,180019,Choose the correct order of the events?,0,0,1
17147,1146,9,1800540,Choose the correct order of the events?,0,0,1
17148,1147,9,180079,Choose the correct order of the events?,0,0,1
17149,1148,9,180109,Choose the correct order of the events?,2,0,0
17150,1149,9,180167,Choose the correct order of the events?,0,0,1
17151,1150,9,180171,Choose the correct order of the events?,1,0,0
17152,1151,9,180195,Choose the correct order of the events?,0,0,1
17153,1152,9,1802238,Choose the correct order of the events?,2,0,0
17154,1153,9,1802316,Choose the correct order of the events?,0,0,1
17155,1154,9,180259,Choose the correct order of the events?,0,0,1
17156,1155,9,1802602,Choose the correct order of the events?,2,0,0
17157,1156,9,1802837,Choose the correct order of the events?,0,0,1
17158,1157,9,1803023,Choose the correct order of the events?,2,0,0
17159,1158,9,180352,Choose the correct order of the events?,3,0,0
17160,1159,9,1803557,Choose the correct order of the events?,2,0,0
17161,1160,9,1803716,Choose the correct order of the events?,1,0,0
17162,1161,9,1803782,Choose the correct order of the events?,3,0,0
17163,1162,9,1803895,Choose the correct order of the events?,0,0,1
17164,1163,9,1803979,Choose the correct order of the events?,2,0,0
17165,1164,9,180401,Choose the correct order of the events?,0,0,1
17166,1165,9,180407,Choose the correct order of the events?,1,0,0
17167,1166,9,1804080,Choose the correct order of the events?,3,0,0
17168,1167,9,18040,Choose the correct order of the events?,2,0,0
17169,1168,9,180433,Choose the correct order of the events?,3,0,0
17170,1169,9,1804349,Choose the correct order of the events?,3,0,0
17171,1170,9,1804516,Choose the correct order of the events?,2,0,0
17172,1171,9,1804529,Choose the correct order of the events?,2,0,0
17173,1172,9,1804552,Choose the correct order of the events?,2,0,0
17174,1173,9,1804560,Choose the correct order of the events?,3,0,0
17175,1174,9,1804566,Choose the correct order of the events?,1,0,0
17176,1175,9,1804593,Choose the correct order of the events?,3,0,0
17177,1176,9,1804610,Choose the correct order of the events?,2,0,0
17178,1177,9,1804632,Choose the correct order of the events?,0,0,1
17179,1178,9,1804635,Choose the correct order of the events?,1,0,0
17180,1179,9,1804641,Choose the correct order of the events?,1,0,0
17181,1180,9,1804745,Choose the correct order of the events?,3,0,0
17182,1181,9,18049,Choose the correct order of the events?,3,0,0
17183,1182,9,1805139,Choose the correct order of the events?,3,0,0
17184,1183,9,180533,Choose the correct order of the events?,0,0,1
17185,1184,9,1805443,Choose the correct order of the events?,0,0,1
17186,1185,9,1805449,Choose the correct order of the events?,3,0,0
17187,1186,9,1805599,Choose the correct order of the events?,2,0,0
17188,1187,9,1806057,Choose the correct order of the events?,3,0,0
17189,1188,9,1806073,Choose the correct order of the events?,2,0,0
17190,1189,9,180608,Choose the correct order of the events?,0,0,1
17191,1190,9,1806175,Choose the correct order of the events?,2,0,0
17192,1191,9,1806245,Choose the correct order of the events?,3,0,0
17193,1192,9,1806255,Choose the correct order of the events?,3,0,0
17194,1193,9,1806322,Choose the correct order of the events?,2,0,0
17195,1194,9,1806336,Choose the correct order of the events?,0,0,1
17196,1195,9,1806411,Choose the correct order of the events?,3,0,0
17197,1196,9,1806414,Choose the correct order of the events?,0,0,1
17198,1197,9,1806436,Choose the correct order of the events?,1,0,0
17199,1198,9,1806482,Choose the correct order of the events?,2,0,0
17200,1199,9,1806526,Choose the correct order of the events?,0,0,1
17201,1200,9,1806609,Choose the correct order of the events?,1,0,0
17202,1201,9,1806688,Choose the correct order of the events?,1,0,0
17203,1202,9,1806820,Choose the correct order of the events?,1,0,0
17204,1203,9,1806989,Choose the correct order of the events?,0,0,1
17205,1204,9,1807009,Choose the correct order of the events?,1,0,0
17206,1205,9,1807017,Choose the correct order of the events?,1,0,0
17207,1206,9,1807041,Choose the correct order of the events?,3,0,0
17208,1207,9,1807042,Choose the correct order of the events?,3,0,0
17209,1208,9,1807091,Choose the correct order of the events?,3,0,0
17210,1209,9,1807112,Choose the correct order of the events?,1,0,0
17211,1210,9,1807281,Choose the correct order of the events?,2,0,0
17212,1211,9,1807375,Choose the correct order of the events?,1,0,0
17213,1212,9,1807620,Choose the correct order of the events?,0,0,1
17214,1213,9,180770,Choose the correct order of the events?,0,0,1
17215,1214,9,1807710,Choose the correct order of the events?,3,0,0
17216,1215,9,1807776,Choose the correct order of the events?,0,0,1
17217,1216,9,1807822,Choose the correct order of the events?,3,0,0
17218,1217,9,1807847,Choose the correct order of the events?,3,0,0
17219,1218,9,180787,Choose the correct order of the events?,0,0,1
17220,1219,9,18078,Choose the correct order of the events?,3,0,0
17221,1220,9,1807981,Choose the correct order of the events?,1,0,0
17222,1221,9,180807,Choose the correct order of the events?,0,0,1
17223,1222,9,1808118,Choose the correct order of the events?,2,0,0
17224,1223,9,1808145,Choose the correct order of the events?,1,0,0
17225,1224,9,1808183,Choose the correct order of the events?,0,0,1
17226,1225,9,1808216,Choose the correct order of the events?,2,0,0
17227,1226,9,1808379,Choose the correct order of the events?,0,0,1
17228,1227,9,1808400,Choose the correct order of the events?,1,0,0
17229,1228,9,180855,Choose the correct order of the events?,3,0,0
17230,1229,9,180919,Choose the correct order of the events?,3,0,0
17231,1230,9,1809324,Choose the correct order of the events?,0,0,1
17232,1231,9,1809326,Choose the correct order of the events?,0,0,1
17233,1232,9,18094,Choose the correct order of the events?,1,0,0
17234,1233,9,1809715,Choose the correct order of the events?,2,0,0
17235,1234,9,180991,Choose the correct order of the events?,1,0,0
17236,1235,9,181005,Choose the correct order of the events?,0,0,1
17237,1236,9,181006,Choose the correct order of the events?,1,0,0
17238,1237,9,181012,Choose the correct order of the events?,2,0,0
17239,1238,9,18101,Choose the correct order of the events?,2,0,0
17240,1239,9,18102,Choose the correct order of the events?,0,0,1
17241,1240,9,1810429,Choose the correct order of the events?,0,0,1
17242,1241,9,181045,Choose the correct order of the events?,3,0,0
17243,1242,9,1810699,Choose the correct order of the events?,1,0,0
17244,1243,9,181083,Choose the correct order of the events?,3,0,0
17245,1244,9,181088,Choose the correct order of the events?,0,0,1
17246,1245,9,181108,Choose the correct order of the events?,1,0,0
17247,1246,9,181136,Choose the correct order of the events?,1,0,0
17248,1247,9,18114,Choose the correct order of the events?,1,0,0
17249,1248,9,1811509,Choose the correct order of the events?,3,0,0
17250,1249,9,1811569,Choose the correct order of the events?,3,0,0
17251,1250,9,1811697,Choose the correct order of the events?,1,0,0
17252,1251,9,1811865,Choose the correct order of the events?,0,0,1
17253,1252,9,1811913,Choose the correct order of the events?,2,0,0
17254,1253,9,1812171,Choose the correct order of the events?,3,0,0
17255,1254,9,1812384,Choose the correct order of the events?,0,0,1
17256,1255,9,1812607,Choose the correct order of the events?,1,0,0
17257,1256,9,1812649,Choose the correct order of the events?,2,0,0
17258,1257,9,181266,Choose the correct order of the events?,2,0,0
17259,1258,9,1813170,Choose the correct order of the events?,3,0,0
17260,1259,9,1813277,Choose the correct order of the events?,0,0,1
17261,1260,9,1813383,Choose the correct order of the events?,0,0,1
17262,1261,9,181342,Choose the correct order of the events?,1,0,0
17263,1262,9,1813475,Choose the correct order of the events?,1,0,0
17264,1263,9,181361,Choose the correct order of the events?,3,0,0
17265,1264,9,1813630,Choose the correct order of the events?,0,0,1
17266,1265,9,1813631,Choose the correct order of the events?,1,0,0
17267,1266,9,1813962,Choose the correct order of the events?,3,0,0
17268,1267,9,18142,Choose the correct order of the events?,3,0,0
17269,1268,9,181449,Choose the correct order of the events?,3,0,0
17270,1269,9,181484,Choose the correct order of the events?,0,0,1
17271,1270,9,181492,Choose the correct order of the events?,0,0,1
17272,1271,9,1815114,Choose the correct order of the events?,3,0,0
17273,1272,9,1815139,Choose the correct order of the events?,2,0,0
17274,1273,9,1815238,Choose the correct order of the events?,3,0,0
17275,1274,9,1815436,Choose the correct order of the events?,1,0,0
17276,1275,9,1815457,Choose the correct order of the events?,3,0,0
17277,1276,9,1815517,Choose the correct order of the events?,0,0,1
17278,1277,9,1815650,Choose the correct order of the events?,1,0,0
17279,1278,9,1815963,Choose the correct order of the events?,3,0,0
17280,1279,9,181665,Choose the correct order of the events?,0,0,1
17281,1280,9,18166,Choose the correct order of the events?,3,0,0
17282,1281,9,1816848,Choose the correct order of the events?,3,0,0
17283,1282,9,1816996,Choose the correct order of the events?,3,0,0
17284,1283,9,1817540,Choose the correct order of the events?,2,0,0
17285,1284,9,181759,Choose the correct order of the events?,2,0,0
17286,1285,9,1817875,Choose the correct order of the events?,2,0,0
17287,1286,9,181799,Choose the correct order of the events?,3,0,0
17288,1287,9,1818140,Choose the correct order of the events?,0,0,1
17289,1288,9,1818187,Choose the correct order of the events?,1,0,0
17290,1289,9,1818210,Choose the correct order of the events?,3,0,0
17291,1290,9,1818236,Choose the correct order of the events?,1,0,0
17292,1291,9,1818289,Choose the correct order of the events?,1,0,0
17293,1292,9,181836,Choose the correct order of the events?,0,0,1
17294,1293,9,1818449,Choose the correct order of the events?,3,0,0
17295,1294,9,1818648,Choose the correct order of the events?,1,0,0
17296,1295,9,1818661,Choose the correct order of the events?,2,0,0
17297,1296,9,1818663,Choose the correct order of the events?,2,0,0
17298,1297,9,18187,Choose the correct order of the events?,0,0,1
17299,1298,9,1818828,Choose the correct order of the events?,2,0,0
17300,1299,9,1818855,Choose the correct order of the events?,3,0,0
17301,1300,9,1819006,Choose the correct order of the events?,3,0,0
17302,1301,9,1819026,Choose the correct order of the events?,2,0,0
17303,1302,9,181918,Choose the correct order of the events?,0,0,1
17304,1303,9,181934,Choose the correct order of the events?,1,0,0
17305,1304,9,1819536,Choose the correct order of the events?,1,0,0
17306,1305,9,181954,Choose the correct order of the events?,3,0,0
17307,1306,9,1819762,Choose the correct order of the events?,1,0,0
17308,1307,9,1819862,Choose the correct order of the events?,1,0,0
