index,filenumber,qid,question,origanswer,generatedanswer,correctness
20654,11,2259719,"Question: 
Answer Choices are: 
a. [2, 2, 1, 2, 5, 0, 2]
b. [0, 5, 2, 2, 2, 1, 2]
c. [2, 1, 2, 5, 2, 0, 2]
d. [1, 2, 2, 5, 2, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,b,0
20655,11,2259721,"Question: 
Answer Choices are: 
a. [1, 0, 2, 5, 4, 3]
b. [4, 1, 5, 2, 3, 0]
c. [4, 5, 2, 0, 3, 1]
d. [3, 2, 5, 0, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 2, 5, 0, 1, 4]",0
20656,11,225974,"Question: 
Answer Choices are: 
a. [1, 0, 2, 3]
b. [2, 0, 1, 3]
c. [3, 2, 1, 0]
d. [3, 0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is d.,0
20657,11,225976,"Question: 
Answer Choices are: 
a. [5, 4, 1, 6, 3, 2, 0]
b. [5, 0, 2, 6, 3, 1, 4]
c. [1, 3, 4, 0, 2, 5, 6]
d. [4, 5, 1, 6, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is c. [1, 3, 4, 0, 2, 5, 6]",0
20658,11,2259821,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [1, 0, 2]
c. [1, 0, 2]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 1, 0]",0
20659,11,2259904,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2, 4]
b. [0, 3, 2, 1, 4]
c. [4, 2, 3, 0, 1]
d. [4, 3, 0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The answer is a. [0, 1, 3, 2, 4]",0
20660,11,2260146,"Question: 
Answer Choices are: 
a. [0, 2, 3, 1]
b. [2, 3, 0, 1]
c. [2, 0, 3, 1]
d. [1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 0, 2, 3]",0
20661,11,2260321,"Question: 
Answer Choices are: 
a. [6, 4, 3, 1, 0, 2, 5]
b. [3, 1, 2, 5, 4, 0, 6]
c. [3, 2, 4, 1, 0, 6, 5]
d. [6, 1, 0, 2, 3, 5, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [6, 1, 0, 2, 3, 5, 4]",1
20662,11,2260336,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [1, 0, 2, 3]
c. [3, 0, 2, 1]
d. [3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [3, 2, 0, 1]",0
20663,11,2260342,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [2, 3, 0, 1]
c. [3, 1, 0, 2]
d. [1, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
20664,11,226034,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0]
b. [1, 3, 0, 2]
c. [3, 1, 0, 2]
d. [3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
20665,11,2260415,"Question: 
Answer Choices are: 
a. [2, 1, 3, 0, 4]
b. [2, 4, 0, 1, 3]
c. [1, 3, 4, 2, 0]
d. [2, 0, 3, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 0, 3, 1, 4]",0
20666,11,2260455,"Question: 
Answer Choices are: 
a. [4, 10, 0, 2, 8, 6, 5, 9, 3, 1, 7]
b. [6, 10, 2, 5, 9, 8, 1, 4, 3, 7, 0]
c. [7, 4, 1, 0, 5, 9, 10, 8, 3, 6, 2]
d. [3, 9, 6, 8, 10, 4, 5, 7, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [3, 9, 6, 8, 10, 4, 5, 7, 2, 0, 1]",1
20667,11,226062,"Question: 
Answer Choices are: 
a. [1, 4, 2, 9, 5, 7, 6, 8, 3, 0]
b. [2, 5, 6, 9, 8, 3, 1, 4, 7, 0]
c. [7, 8, 6, 9, 2, 1, 0, 5, 3, 4]
d. [6, 0, 5, 2, 7, 1, 3, 8, 4, 9]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [6, 0, 5, 2, 7, 1, 3, 8, 4, 9]",0
20668,11,2260837,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [2, 1, 0]
c. [0, 2, 1]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
20669,11,2260870,"Question: 
Answer Choices are: 
a. [5, 3, 2, 1, 0, 4]
b. [4, 2, 1, 3, 0, 5]
c. [0, 5, 4, 1, 2, 3]
d. [5, 3, 0, 4, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The order of events in the passage is d.,0
20670,11,22609,"Question: 
Answer Choices are: 
a. [2, 3, 0, 1]
b. [1, 3, 2, 0]
c. [3, 1, 2, 0]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 0, 1, 2]",0
20671,11,22610,"Question: 
Answer Choices are: 
a. [1, 7, 0, 8, 6, 5, 2, 4, 3]
b. [6, 5, 4, 1, 3, 7, 2, 0, 8]
c. [1, 6, 4, 7, 5, 3, 8, 2, 0]
d. [7, 0, 6, 3, 5, 2, 1, 8, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [7, 0, 6, 3, 5, 2, 1, 8, 4]",0
20672,11,2261338,"Question: 
Answer Choices are: 
a. [5, 6, 4, 1, 0, 2, 3, 7]
b. [5, 3, 6, 0, 1, 4, 2, 7]
c. [6, 3, 7, 0, 1, 2, 5, 4]
d. [3, 0, 6, 1, 5, 7, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
20673,11,22613,"Question: 
Answer Choices are: 
a. [2, 6, 3, 1, 5, 4, 0]
b. [0, 1, 2, 3, 5, 4, 6]
c. [6, 4, 1, 5, 0, 3, 2]
d. [6, 3, 4, 0, 1, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is: a. [2, 6, 3, 1, 5, 4, 0]",0
20674,11,2261412,"Question: 
Answer Choices are: 
a. [4, 1, 0, 2, 3]
b. [3, 2, 1, 4, 0]
c. [2, 1, 4, 3, 0]
d. [1, 3, 4, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 3, 4, 2, 0]",1
20675,11,226142,"Question: 
Answer Choices are: 
a. [1, 0, 2, 3]
b. [3, 0, 2, 1]
c. [1, 0, 3, 2]
d. [2, 3, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
20676,11,2261477,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [1, 2, 0]
c. [2, 1, 0]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [0, 1, 2]",0
20677,11,2261840,"Question: 
Answer Choices are: 
a. [1, 0]
b. [0, 1]
c. [1, 0]
d. [1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 0]",1
20678,11,2261861,"Question: 
Answer Choices are: 
a. [8, 5, 11, 10, 0, 1, 12, 4, 9, 2, 13, 3, 6, 7]
b. [13, 9, 6, 8, 3, 11, 7, 4, 1, 10, 5, 2, 12, 0]
c. [12, 5, 4, 8, 3, 2, 1, 13, 10, 0, 11, 6, 7, 9]
d. [12, 7, 4, 1, 11, 2, 9, 13, 8, 3, 5, 10, 6, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
20679,11,2262068,"Question: 
Answer Choices are: 
a. [0, 4, 5, 2, 1, 3]
b. [0, 3, 5, 4, 1, 2]
c. [4, 2, 0, 1, 3, 5]
d. [4, 3, 1, 2, 5, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [4, 3, 1, 2, 5, 0]",1
20680,11,2262309,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [0, 2, 1]
c. [2, 0, 1]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [2, 0, 1]",0
20681,11,2262359,"Question: 
Answer Choices are: 
a. [2, 4, 0, 1, 3]
b. [4, 1, 0, 3, 2]
c. [2, 4, 1, 0, 3]
d. [1, 4, 0, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events in the passage is b.,1
20682,11,226238,"Question: 
Answer Choices are: 
a. [1, 5, 0, 3, 4, 2]
b. [2, 3, 1, 5, 4, 0]
c. [5, 3, 1, 2, 4, 0]
d. [2, 0, 4, 5, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [2, 0, 4, 5, 1, 3]",0
20683,11,2262409,"Question: 
Answer Choices are: 
a. [0, 2, 5, 4, 3, 1]
b. [5, 2, 1, 4, 3, 0]
c. [5, 4, 3, 0, 2, 1]
d. [4, 5, 0, 1, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [5, 4, 3, 0, 2, 1]",0
20684,11,2262424,"Question: 
Answer Choices are: 
a. [0, 2, 3, 1]
b. [0, 2, 3, 1]
c. [1, 0, 3, 2]
d. [3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is b.,0
20685,11,2262431,"Question: 
Answer Choices are: 
a. [1, 0, 3, 4, 7, 8, 2, 6, 5]
b. [5, 1, 8, 7, 3, 2, 6, 0, 4]
c. [2, 4, 8, 1, 3, 5, 7, 0, 6]
d. [8, 5, 2, 1, 7, 3, 6, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [1, 0, 3, 4, 7, 8, 2, 6, 5]",1
20686,11,2262472,"Question: 
Answer Choices are: 
a. [0, 2, 6, 4, 3, 7, 5, 1]
b. [6, 5, 2, 7, 3, 0, 4, 1]
c. [2, 7, 1, 3, 4, 6, 0, 5]
d. [5, 6, 2, 7, 3, 4, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
20687,11,2262592,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [0, 1, 2]
c. [0, 1, 2]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
20688,11,2262606,"Question: 
Answer Choices are: 
a. [3, 0, 1, 2]
b. [2, 0, 3, 1]
c. [2, 3, 1, 0]
d. [2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [2, 1, 3, 0]",0
20689,11,2262621,"Question: 
Answer Choices are: 
a. [0, 4, 2, 6, 5, 1, 3]
b. [2, 0, 3, 5, 6, 4, 1]
c. [3, 5, 2, 6, 1, 0, 4]
d. [6, 4, 3, 0, 1, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [3, 5, 2, 6, 1, 0, 4]",0
20690,11,2263098,"Question: 
Answer Choices are: 
a. [4, 2, 6, 3, 5, 0, 7, 1]
b. [6, 5, 4, 7, 2, 3, 1, 0]
c. [3, 2, 1, 5, 0, 6, 7, 4]
d. [5, 0, 1, 3, 7, 2, 4, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is d.,1
20691,11,22630,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [0, 1, 2]
c. [2, 1, 0]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is b. [0, 1, 2]",1
20692,11,2263136,"Question: 
Answer Choices are: 
a. [9, 1, 0, 6, 2, 3, 4, 10, 5, 7, 8]
b. [3, 5, 2, 4, 9, 1, 0, 10, 6, 8, 7]
c. [2, 7, 0, 6, 1, 3, 9, 10, 4, 8, 5]
d. [7, 9, 2, 6, 4, 8, 0, 10, 5, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
20693,11,22633,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [3, 1, 2, 0]
c. [2, 3, 0, 1]
d. [1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
20694,11,2263431,"Question: 
Answer Choices are: 
a. [1, 5, 6, 0, 3, 7, 8, 4, 2, 9]
b. [6, 4, 9, 5, 3, 8, 7, 2, 1, 0]
c. [0, 4, 1, 9, 7, 5, 3, 2, 6, 8]
d. [9, 6, 2, 8, 1, 5, 4, 0, 3, 7]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [0, 4, 1, 9, 7, 5, 3, 2, 6, 8]",0
20695,11,2263464,"Question: 
Answer Choices are: 
a. [0, 4, 1, 3, 2]
b. [3, 2, 4, 0, 1]
c. [2, 4, 3, 1, 0]
d. [4, 2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"a. [0, 4, 1, 3, 2]",0
20696,11,2263484,"Question: 
Answer Choices are: 
a. [1, 2, 3, 0]
b. [1, 3, 2, 0]
c. [0, 1, 3, 2]
d. [3, 0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [3, 0, 2, 1]",0
20697,11,2263501,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1]
b. [0, 1, 2, 3]
c. [3, 1, 0, 2]
d. [0, 3, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [3, 0, 2, 1].",1
20698,11,2263519,"Question: 
Answer Choices are: 
a. [4, 3, 6, 0, 5, 1, 8, 7, 2]
b. [0, 6, 5, 2, 8, 3, 7, 4, 1]
c. [2, 1, 0, 6, 8, 7, 3, 4, 5]
d. [5, 2, 4, 3, 6, 0, 1, 7, 8]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [2, 1, 0, 6, 8, 7, 3, 4, 5]",0
20699,11,2263536,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [1, 0, 2]
c. [0, 2, 1]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
20700,11,2263680,"Question: 
Answer Choices are: 
a. [4, 5, 0, 1, 2, 3]
b. [3, 5, 4, 1, 0, 2]
c. [2, 3, 4, 5, 1, 0]
d. [4, 5, 3, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is a. [4, 5, 0, 1, 2, 3].",0
20701,11,2263713,"Question: 
Answer Choices are: 
a. [1, 0, 4, 3, 2]
b. [4, 0, 2, 1, 3]
c. [4, 2, 1, 0, 3]
d. [0, 1, 2, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 1, 2, 3, 4]",0
20702,11,2263785,"Question: 
Answer Choices are: 
a. [0, 3, 2, 4, 1]
b. [4, 3, 2, 1, 0]
c. [0, 4, 3, 2, 1]
d. [3, 0, 2, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 0, 2, 1, 4]",0
20703,11,226385,"Question: 
Answer Choices are: 
a. [1, 0, 2, 3]
b. [2, 1, 3, 0]
c. [1, 0, 3, 2]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is a. [1, 0, 2, 3].",0
20704,11,2264096,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [1, 0, 2]
c. [2, 0, 1]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events in the passage is a. [0, 1, 2].",1
20705,11,2264186,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1]
b. [2, 0, 3, 1]
c. [2, 0, 3, 1]
d. [1, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events in the passage is c.,0
20706,11,226493,"Question: 
Answer Choices are: 
a. [1, 3, 0, 4, 2, 5]
b. [0, 3, 1, 4, 5, 2]
c. [2, 3, 5, 1, 0, 4]
d. [5, 3, 0, 4, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is a. [1, 3, 0, 4, 2, 5].",0
20707,11,226519,"Question: 
Answer Choices are: 
a. [4, 0, 2, 1, 3]
b. [4, 0, 2, 1, 3]
c. [1, 4, 2, 3, 0]
d. [2, 4, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 4, 1, 0, 3]",1
20708,11,226532,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [1, 2, 0]
c. [0, 2, 1]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [0, 2, 1]",0
20709,11,2265434,"Question: 
Answer Choices are: 
a. [4, 1, 3, 0, 2]
b. [2, 3, 1, 0, 4]
c. [4, 1, 3, 2, 0]
d. [1, 3, 2, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct answer is c.,0
20710,11,22655,"Question: 
Answer Choices are: 
a. [2, 1, 4, 3, 0]
b. [0, 4, 3, 2, 1]
c. [3, 1, 4, 0, 2]
d. [2, 4, 0, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 4, 0, 1, 3]",1
20711,11,2265964,"Question: 
Answer Choices are: 
a. [4, 3, 2, 0, 1]
b. [1, 2, 4, 0, 3]
c. [4, 2, 3, 0, 1]
d. [2, 3, 4, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [2, 3, 4, 0, 1]",0
20712,11,2265994,"Question: 
Answer Choices are: 
a. [4, 3, 1, 0, 5, 2]
b. [0, 1, 3, 4, 2, 5]
c. [5, 1, 0, 3, 2, 4]
d. [3, 2, 0, 4, 5, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 2, 0, 4, 5, 1]",0
20713,11,2265998,"Question: 
Answer Choices are: 
a. [11, 7, 4, 13, 0, 5, 17, 6, 2, 10, 8, 3, 14, 9, 2, 1, 2, 16]
b. [11, 2, 2, 16, 17, 1, 10, 7, 8, 4, 13, 6, 5, 0, 9, 2, 3, 14]
c. [8, 2, 9, 13, 3, 7, 0, 1, 5, 2, 6, 16, 14, 2, 10, 4, 11, 17]
d. [2, 2, 3, 13, 6, 16, 5, 8, 10, 14, 17, 11, 9, 4, 1, 0, 7, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"b. [11, 2, 2, 16, 17, 1, 10, 7, 8, 4, 13, 6, 5, 0, 9, 2, 3, 14]",0
20714,11,2266000,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [2, 0, 3, 1]
c. [2, 3, 0, 1]
d. [2, 3, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [2, 3, 0, 1]",0
20715,11,2266017,"Question: 
Answer Choices are: 
a. [1, 4, 0, 2, 6, 5, 3]
b. [3, 4, 2, 5, 0, 1, 6]
c. [4, 6, 5, 0, 3, 2, 1]
d. [2, 5, 0, 3, 1, 4, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is d. [2, 5, 0, 3, 1, 4, 6]",0
20716,11,226601,"Question: 
Answer Choices are: 
a. [5, 4, 2, 1, 0, 3]
b. [2, 3, 5, 1, 4, 0]
c. [2, 5, 1, 3, 4, 0]
d. [0, 1, 2, 4, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 1, 2, 4, 3, 5]",0
20717,11,2266065,"Question: 
Answer Choices are: 
a. [3, 1, 0, 2]
b. [3, 2, 0, 1]
c. [3, 2, 1, 0]
d. [1, 3, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The answer is c. [3, 2, 1, 0]",0
20718,11,2266078,"Question: 
Answer Choices are: 
a. [1, 2, 0, 4, 3]
b. [4, 1, 3, 2, 0]
c. [0, 4, 3, 2, 1]
d. [1, 4, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 4, 2, 3, 0]",0
20719,11,22660,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2]
b. [0, 1, 3, 2]
c. [1, 3, 0, 2]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [2, 3, 1, 0]",1
20720,11,226618,"Question: 
Answer Choices are: 
a. [4, 1, 3, 0, 2]
b. [4, 2, 3, 1, 0]
c. [4, 2, 1, 3, 0]
d. [4, 1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [4, 1, 2, 0, 3]",0
20721,11,2266225,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [1, 2, 0]
c. [1, 2, 0]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is b. [1, 2, 0].",0
20722,11,2266247,"Question: 
Answer Choices are: 
a. [3, 2, 0, 1]
b. [2, 1, 0, 3]
c. [0, 3, 1, 2]
d. [3, 0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [3, 0, 2, 1]",0
20723,11,2266287,"Question: 
Answer Choices are: 
a. [2, 3, 0, 4, 1]
b. [0, 2, 4, 1, 3]
c. [4, 2, 0, 1, 3]
d. [1, 3, 2, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"c. [4, 2, 0, 1, 3]",0
20724,11,2266344,"Question: 
Answer Choices are: 
a. [4, 3, 2, 0, 1]
b. [0, 1, 2, 3, 4]
c. [2, 4, 1, 0, 3]
d. [1, 4, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct order of events in the passage is b.,0
20725,11,2266401,"Question: 
Answer Choices are: 
a. [2, 0, 1, 3]
b. [3, 0, 2, 1]
c. [0, 1, 3, 2]
d. [3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 2, 0, 1]",0
20726,11,2266443,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [2, 1, 0]
c. [2, 0, 1]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
20727,11,2266459,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [1, 2, 0]
c. [0, 2, 1]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 1, 2]",1
20728,11,2266527,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [1, 0, 2]
c. [1, 0, 2]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,Answer: d,0
20729,11,2266577,"Question: 
Answer Choices are: 
a. [0, 3, 2, 1]
b. [2, 0, 1, 3]
c. [3, 0, 1, 2]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is b.,0
20730,11,226680,"Question: 
Answer Choices are: 
a. [2, 0, 3, 5, 4, 1]
b. [0, 3, 4, 2, 5, 1]
c. [3, 1, 4, 0, 2, 5]
d. [1, 2, 4, 0, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 2, 4, 0, 5, 3]",0
20731,11,22669,"Question: 
Answer Choices are: 
a. [0, 2, 1]
b. [0, 1, 2]
c. [0, 2, 1]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 0, 2]",1
20732,11,2266,"Question: 
Answer Choices are: 
a. [2, 4, 1, 0, 3]
b. [2, 3, 0, 1, 4]
c. [1, 4, 3, 2, 0]
d. [4, 3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [1, 4, 3, 2, 0]",0
20733,11,226721,"Question: 
Answer Choices are: 
a. [3, 0, 2, 1]
b. [1, 2, 0, 3]
c. [1, 2, 0, 3]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 3, 1, 0]",0
20734,11,226748,"Question: 
Answer Choices are: 
a. [5, 6, 8, 1, 2, 3, 4, 0, 7]
b. [3, 4, 7, 6, 0, 8, 2, 5, 1]
c. [7, 3, 0, 4, 8, 5, 2, 6, 1]
d. [8, 5, 3, 0, 6, 2, 4, 7, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,None of the above.,0
20735,11,2267591,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [1, 0, 3, 2]
c. [3, 2, 1, 0]
d. [3, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [3, 2, 1, 0]",1
20736,11,2267619,"Question: 
Answer Choices are: 
a. [2, 5, 4, 0, 3, 1]
b. [4, 0, 5, 1, 2, 3]
c. [3, 1, 2, 0, 5, 4]
d. [5, 3, 1, 0, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [3, 1, 2, 0, 5, 4]",1
20737,11,2267636,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [2, 0, 1]
c. [2, 1, 0]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
20738,11,2267673,"Question: 
Answer Choices are: 
a. [1, 3, 2, 0]
b. [0, 2, 1, 3]
c. [3, 0, 1, 2]
d. [1, 0, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is b. [0, 2, 1, 3]",1
20739,11,2267720,"Question: 
Answer Choices are: 
a. [0, 4, 3, 1, 2]
b. [0, 2, 3, 1, 4]
c. [3, 1, 4, 0, 2]
d. [1, 2, 3, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 2, 3, 4, 0]",1
20740,11,2267752,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [1, 0, 2]
c. [2, 1, 0]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [2, 1, 0]",0
20741,11,2267936,"Question: 
Answer Choices are: 
a. [7, 3, 4, 6, 5, 2, 1, 0, 8]
b. [7, 5, 8, 3, 6, 2, 4, 1, 0]
c. [5, 2, 0, 6, 3, 8, 1, 4, 7]
d. [3, 1, 8, 6, 7, 0, 4, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
20742,11,2268111,"Question: 
Answer Choices are: 
a. [0, 3, 4, 2, 1]
b. [0, 2, 4, 3, 1]
c. [3, 4, 2, 1, 0]
d. [1, 2, 3, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [1, 2, 3, 4, 0]",1
20743,11,226831,"Question: 
Answer Choices are: 
a. [4, 2, 5, 3, 6, 0, 1]
b. [2, 1, 6, 0, 5, 4, 3]
c. [5, 1, 4, 6, 3, 0, 2]
d. [3, 0, 1, 2, 4, 5, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [3, 0, 1, 2, 4, 5, 6]",1
