index,qid,passage,question,origanswer,generatedanswer
325,bb9367b092f5ea13a5b5c3822c0fd17f,"text Jeff Gordon, links text Jeff Gordon, wiki_title Jeff Gordon, url https//en.wikipedia.org/wiki/Jeff_Gordon","Question: 
Was Sterling Marlin or the Driver that is signing an autograph outdoors, the one with higher points in Standings after the race of 2001 Protection One 400?
Answer Choices are: 
a. Jeff Gordon
b. Dale Earnhardt
Specify their correct answer by choosing one of a or b: 
",a,text Jeff Gordon
326,c8dcb5624451ea485984630fecbc5f82,"text 4108, links ","Question: 
How many points did the driver featured signing autographs outside have at the 2001 Protection One 400?
Answer Choices are: 
a. 4100
b. 4108
Specify their correct answer by choosing one of a or b: 
",b,4108
327,8fc85923056e8b4766e51211b5963ba8,"text Kevin Harvick, links text Kevin Harvick, wiki_title Kevin Harvick, url https//en.wikipedia.org/wiki/Kevin_Harvick","Question: 
Was Kevin Harvick or the Driver that has white hair, the one with lower points in Standings after the race of 2001 Protection One 400?
Answer Choices are: 
a. Kevin Harvick
b. The Driver that has white hair
Specify their correct answer by choosing one of a or b: 
",a,"Kevin Harvick, links text Kevin Harvick, wiki_title Kevin Harvick"
328,22df33924bff6cabc5487108d56cd1cb,"text 3886, links ","Question: 
The driver with white hair finished the Protection One 400 race of 2001 with how many points?
Answer Choices are: 
a. 3889
b. 3886
Specify their correct answer by choosing one of a or b: 
",b,3886
329,f10aa013bcec82165a5183270df11356,"text Ricky Rudd, links text Ricky Rudd, wiki_title Ricky Rudd, url https//en.wikipedia.org/wiki/Ricky_Rudd","Question: 
Among the after-race standings at 2001's Protection One 400, who had more points: Bobby Labonte or the white-haired driver?
Answer Choices are: 
a. The white-haired driver had more points.
b. Ricky Rudd
Specify their correct answer by choosing one of a or b: 
",b,Ricky_Rudd
330,c9f0e9282eecb46c6ba71e84a9f9bab8,"text Abigail Abby Deveraux, links text Abigail Abby Deveraux, wiki_title Abigail Deveraux, url https//en.wikipedia.org/wiki/Abigail_Deveraux","Question: 
What is J. Clare's hair color in her 2003-04 role?
Answer Choices are: 
a. brown.
b. black
Specify their correct answer by choosing one of a or b: 
",a,Abigail_Deveraux
331,9e83b78f48d134c71bac932722bdbf24,"text Abigail Abby Deveraux, links text Abigail Abby Deveraux, wiki_title Abigail Deveraux, url https//en.wikipedia.org/wiki/Abigail_Deveraux","Question: 
The character played by Jillian Clare on ""Days of Our Lives"" has what color hair?
Answer Choices are: 
a. brown.
b. black
Specify their correct answer by choosing one of a or b: 
",a,Abigail_Deveraux
332,c1973ecf2c04fbcba003072ebbeb96eb,"text 1994, links ","Question: 
Victoria Dillard was in a television show that has a pregnant woman on its cover in what year?
Answer Choices are: 
a. 1993
b. 1994
Specify their correct answer by choosing one of a or b: 
",b,1994
333,8d56f948b6909e9c4fdedc1ac379228c,"text Suzanne, links ","Question: 
What part did Victoria Dillard play on the TV show that has a pregnant woman on its cover?
Answer Choices are: 
a. Suzanne
b. Serena
Specify their correct answer by choosing one of a or b: 
",a,Suzanne
334,caaa903c954fadc379cefdc1c6cdc870,"text Chevrolet, links text Chevrolet, wiki_title Chevrolet, url https//en.wikipedia.org/wiki/Chevrolet","Question: 
Mario Gosselin won the CARS Tour at Concord Speedway in a car manufactured by the company with a logo that looks like what math symbol?
Answer Choices are: 
a. plus
b. minus
Specify their correct answer by choosing one of a or b: 
",a,Chevrolet
335,c1905054ec8b96f9522c9ba71a34c185,"text Trevor Bayne, links text Trevor Bayne, wiki_title Trevor Bayne, url https//en.wikipedia.org/wiki/Trevor_Bayne","Question: 
The winning driver of the CARS Tour of Concord Speedway on April 4 is holding what?
Answer Choices are: 
a. buzzer
b. microphone
Specify their correct answer by choosing one of a or b: 
",b,Trevor_Bayne
336,2e719fc3866962033f8565785c8d116a,"text Illinois, links text Illinois, wiki_title Illinois, url https//en.wikipedia.org/wiki/Illinois","Question: 
Among the cities and towns that in which the Lincoln Service stops, in what state is the city with a bridge located?
Answer Choices are: 
a. Indiana
b. Illinois
Specify their correct answer by choosing one of a or b: 
",b,Illinois
337,a654e9c1e8fd9ec6f44d41b272957609,"text Sons Of Anarchy, links text Sons Of Anarchy, wiki_title Sons Of Anarchy, url https//en.wikipedia.org/wiki/Sons_Of_Anarchy","Question: 
Was Robbery Homicide Division or series with logo that shows a man with tattoo on his back Michael Bentt's most recent TV appearance?
Answer Choices are: 
a. Sons Of Anarchy
b. The Mentalist
Specify their correct answer by choosing one of a or b: 
",a,"Sons Of Anarchy, links text Sons Of Anarchy, wiki_title Sons Of Anarchy"
338,3819f1c906965a17909eacd8713281e6,"text 2009, links ","Question: 
What year did Michael Bentt appear in the TV series that shoes a man with a tattoo on his back in its logo?
Answer Choices are: 
a. 2010
b. 2009
Specify their correct answer by choosing one of a or b: 
",b,2009
339,3d89234b2a82b886fe57141b678fd2c2,"text Gilead, links ","Question: 
What was the name of the episode of the TV show starring Michael Bentt that has a logo with a man with a tattoo on his back?
Answer Choices are: 
a. Gilead
b. Haglad
Specify their correct answer by choosing one of a or b: 
",a,Gilead
340,986689749772e25d30fec79f7b21f0e9,"text P. Leela, links text P. Leela, wiki_title P. Leela, url https//en.wikipedia.org/wiki/P._Leela","Question: 
Is there a dot on the forehead of the singer of the song that lasted 2:41 in the film Sodari?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",b,P._Leela
341,215033dedfca97c3e0c25b9927626bc7,"text P. Susheela, links text P. Susheela, wiki_title P. Susheela, url https//en.wikipedia.org/wiki/P._Susheela","Question: 
The elbow of the singer of ""Shrungara Mahanana"" from the film Sodari is resting on what?
Answer Choices are: 
a. table
b. Ceiling
Specify their correct answer by choosing one of a or b: 
",a,"P. Susheela, links text P. Susheela, wiki_title P. Susheela, url https//en.wikipedia.org/wiki/P._Susheela"
342,f02e2199196fc41d8dcdf04112f3d014,"text P. Leela, links text P. Leela, wiki_title P. Leela, url https//en.wikipedia.org/wiki/P._Leela","Question: 
Is there a dot on the forehead of the singer who sings ""Hey Deva Girijaadhava"" in the soundtrack of the film Sodari?
Answer Choices are: 
a. yes
b. no
Specify their correct answer by choosing one of a or b: 
",a,P._Leela
343,434acca533fbefb0654c6fcb0fa8f742,"text Mill Village, links text Mill Village, wiki_title Mill Village, Pennsylvania, url https//en.wikipedia.org/wiki/Mill_Village,_Pennsylvania","Question: 
Is Mill Village or City/Town/etc. that features an asymmetrical red-brick building with stone staircases leading up to entrances ranked lower in Population Rankings of Erie County, Pennsylvania?
Answer Choices are: 
a. Village Mill
b. Mill Village
Specify their correct answer by choosing one of a or b: 
",b,"Mill_Village,_Pennsylvania"
344,6656a789a0e9848ef8c3d8797dd78a58,"text Bosch, links text Bosch, wiki_title Bosch (TV series), url https//en.wikipedia.org/wiki/Bosch_(TV_series)","Question: 
Which TV show did James Ransone take part in more recently: ""Jericho"" or the show whose title screen shows a bird's-eye view of a city?
Answer Choices are: 
a. Castle
b. Bosch
Specify their correct answer by choosing one of a or b: 
",b,TV
345,36fd670661b45c868571fb54e7eaa294,"text Tokyo, links text Tokyo, wiki_title Tokyo, url https//en.wikipedia.org/wiki/Tokyo","Question: 
NJPW Destruction's '09 event location has how many pictures?
Answer Choices are: 
a. seven
b. five
Specify their correct answer by choosing one of a or b: 
",b,Tokyo
346,673503eb0489955741903974d38897d0,"text Tokyo, links text Tokyo, wiki_title Tokyo, url https//en.wikipedia.org/wiki/Tokyo","Question: 
The NJPW Destruction has 2,803 people in attendance in the city with how many pictures shown?
Answer Choices are: 
a. three
b. five
Specify their correct answer by choosing one of a or b: 
",b,Tokyo
347,3e6e84540255356b5a50d50c2a5a33b9,"text Tokyo, links text Tokyo, wiki_title Tokyo, url https//en.wikipedia.org/wiki/Tokyo","Question: 
In the photo of the city where Destruction 08 was held, how many different pictures are shown?
Answer Choices are: 
a. five
b. four
Specify their correct answer by choosing one of a or b: 
",a,Tokyo
348,37f4c6d7a941844acb1fb057b0738f5d,"text Nick Evans, links text Nick Evans, wiki_title Nick Evans (rugby union), url https//en.wikipedia.org/wiki/Nick_Evans_(rugby_union)","Question: 
Which athlete is listed with a higher ""Con"" within 2007 Rugby World Cup statistics: Nick Evans or the bald-headed man?
Answer Choices are: 
a. The bald-headed man
b. Nick Evans
Specify their correct answer by choosing one of a or b: 
",b,"Nick Evans, links text Nick Evans, wiki_title Nick Evans"
349,6f9236bef0f3085091e7779525ad1686,"text Rome, links text Rome, wiki_title Rome, url https//en.wikipedia.org/wiki/Rome","Question: 
Gerone G teams played the 2011-12 Serie D at the Walter Cervini stadium in the location shown with how many images?
Answer Choices are: 
a. eight
b. six
Specify their correct answer by choosing one of a or b: 
",b,Rome
350,37e7be8e9ace2fc77c9f84355046ae71,"text 1990 Asian Games, links text 1990 Asian Games, wiki_title Football at the 1990 Asian Games, url https//en.wikipedia.org/wiki/Football_at_the_1990_Asian_Games","Question: 
At what competition at the venue with a large dome-shaped building did Ko Jeong-woon get an international goal?
Answer Choices are: 
a. 1990 Asian Games
b. 1975 Asian Games
Specify their correct answer by choosing one of a or b: 
",a,wiki_title Football
351,4ce7fe00358f06aa0703f2472e03dfb4,"text Long jump, links text Long jump, wiki_title Long jump, url https//en.wikipedia.org/wiki/Long_jump","Question: 
Of the sports that are listed under the men's records at the SELL Student Games, which broader category did Povilas Mykolaitis take part in?
Answer Choices are: 
a. track
b. field
Specify their correct answer by choosing one of a or b: 
",a,Long_jump
352,1e0a3a7607ac1ee9bb9b8ca484a0b2b2,"text 110 m hurdles, links text 110 m hurdles, wiki_title 110 metres hurdles, url https//en.wikipedia.org/wiki/110_metres_hurdles","Question: 
Which record of men's athletic event from the SELL Student Games held in Tampere, Finland features a person jumping over a bar?
Answer Choices are: 
a. 110 m hurdles
b. 100 m sprint
Specify their correct answer by choosing one of a or b: 
",a,wiki_title
353,0125271cc61c4438382ca97cfd312b0c,"text Australian rules football, links text Australian rules football, wiki_title Australian rules football, url https//en.wikipedia.org/wiki/Australian_rules_football","Question: 
The 2002-2011 Adelaide 10 Sport uses what kind of ball?
Answer Choices are: 
a. soccer ball
b. football
Specify their correct answer by choosing one of a or b: 
",b,Australian_rules_football
354,610eb1195e751a475223ce4d1688be18,"text Australian rules football, links text Australian rules football, wiki_title Australian rules football, url https//en.wikipedia.org/wiki/Australian_rules_football","Question: 
The sport or event in the programs of 10 sport for the years 2002-2011 in Perth only uses what type of ball?
Answer Choices are: 
a. football
b. Basketball
Specify their correct answer by choosing one of a or b: 
",a,Australian_rules_football
355,8d2a4bf70066928e0850f044f41644e2,"text Australian rules football, links text Australian rules football, wiki_title Australian rules football, url https//en.wikipedia.org/wiki/Australian_rules_football","Question: 
The 2009-2011 10 Sport program has what ball?
Answer Choices are: 
a. football
b. soccer
Specify their correct answer by choosing one of a or b: 
",a,Australian_rules_football
356,2f14442a2b38dc7759065aa07e01d37e,"text baritone, links text baritone, wiki_title baritone, url https//en.wikipedia.org/wiki/baritone","Question: 
The voice type of the Nautch Girl when she played Punka, the Rajah of Chutneypore is shown here with how many yellow keys?
Answer Choices are: 
a. three
b. one
Specify their correct answer by choosing one of a or b: 
",b,baritone
357,47a5d3a650f1023f5980407d5f5a2500,"text Mercedes-Benz, links text Mercedes-Benz, wiki_title Mercedes-Benz, url https//en.wikipedia.org/wiki/Mercedes-Benz","Question: 
Was the Manufacturer that have an emblem with three prongs in a circle or MAN, the manufacturer with higher wins in Wins by manufacturer of List of Dakar Rally records?
Answer Choices are: 
a. Mercedes-Benz
b. Mitsubishi
Specify their correct answer by choosing one of a or b: 
",a,"text Mercedes-Benz, links text Mercedes-Benz, wiki_title Mercedes-Benz, url https//en.wikipedia.org/wiki/Mercedes-Benz"
358,2e74232664f3e0b7a0682fdb3dc81828,"text Hino, links text Hino, wiki_title Hino Motors, url https//en.wikipedia.org/wiki/Hino_Motors","Question: 
Which manufacturer has won the Dakar Rally fewer times:  The manufacturer with an emblem featuring a circle with three prongs inside or Hino?
Answer Choices are: 
a. The manufacturer with an emblem featuring a circle with three prongs inside.
b. Hino
Specify their correct answer by choosing one of a or b: 
",b,Hino Motors
359,0c1d01c89886a566719c51be26b30bf4,"text Saturday Night Live, links text Saturday Night Live, wiki_title Saturday Night Live (season 37), url https//en.wikipedia.org/wiki/Saturday_Night_Live_(season_37)","Question: 
On the poster for the television show that Charlie Day appeared on in 2011, what time of the day is it?
Answer Choices are: 
a. clock
b. city
Specify their correct answer by choosing one of a or b: 
",b,Saturday Night Live
360,69307238c0927330347d04b6f8b66696,"text Saturday Night Live, links text Saturday Night Live, wiki_title Saturday Night Live (season 37), url https//en.wikipedia.org/wiki/Saturday_Night_Live_(season_37)","Question: 
What time of day is depicted on the poster for the TV show in which Charlie Day plays himself, as a host?
Answer Choices are: 
a. sky
b. city
Specify their correct answer by choosing one of a or b: 
",b,Saturday Night Live
